Team,Date,Att,Day,G#,Week,,Opp,Result,Att,Yds,Y/A,TD,Season,game_id
NWE,2019-10-27,22,Sun,8,8,,CLE,W 27-13,22,159,7.2,0,2019,2019_08_NWE_CLE
ARI,2019-10-20,22,Sun,7,7,@,NYG,W 27-21,22,107,4.9,1,2019,2019_07_ARI_NYG
MIN,2019-10-13,22,Sun,6,6,,PHI,W 38-20,22,108,4.9,0,2019,2019_06_MIN_PHI
SFO,2019-10-13,22,Sun,5,6,@,LAR,W 20-7,22,109,5.0,1,2019,2019_06_SFO_LAR
NOR,2019-10-06,22,Sun,5,5,,TAM,W 31-24,22,94,4.3,1,2019,2019_05_NOR_TAM
NWE,2019-09-29,22,Sun,4,4,@,BUF,W 16-10,22,135,6.1,1,2019,2019_04_NWE_BUF
CAR,2019-09-29,22,Sun,4,4,@,HOU,W 16-10,22,136,6.2,1,2019,2019_04_CAR_HOU
CAR,2019-09-22,22,Sun,3,3,@,ARI,W 38-20,22,121,5.5,0,2019,2019_03_CAR_ARI
SFO,2019-09-22,22,Sun,3,3,,PIT,W 24-20,22,79,3.6,0,2019,2019_03_SFO_PIT
OAK,2019-09-15,22,Sun,2,2,,KAN,L 10-28,22,31,1.4,0,2019,2019_02_OAK_KAN
CHI,2019-09-05,22,Thu,1,1,,GNB,L 3-10,22,47,2.1,0,2019,2019_01_CHI_GNB
LAR,2018-12-30,22,Sun,16,17,,SFO,W 48-32,22,127,5.8,1,2018,2018_17_LAR_SFO
NYG,2018-12-30,22,Sun,16,17,,DAL,L 35-36,22,51,2.3,1,2018,2018_17_NYG_DAL
HOU,2018-12-23,22,Sun,15,16,@,PHI,L 30-32,22,57,2.6,0,2018,2018_16_HOU_PHI
ATL,2018-12-16,22,Sun,14,15,,ARI,W 40-14,22,60,2.7,1,2018,2018_15_ATL_ARI
IND,2018-12-16,22,Sun,14,15,,DAL,W 23-0,22,112,5.1,0,2018,2018_15_IND_DAL
NYG,2018-12-09,22,Sun,13,14,@,WAS,W 40-16,22,84,3.8,1,2018,2018_14_NYG_WAS
PIT,2018-12-02,22,Sun,12,13,,LAC,L 30-33,22,85,3.9,1,2018,2018_13_PIT_LAC
NYJ,2018-12-02,22,Sun,12,13,@,TEN,L 22-26,22,130,5.9,1,2018,2018_13_NYJ_TEN
LAC,2018-11-11,22,Sun,9,10,@,OAK,W 20-6,22,114,5.2,0,2018,2018_10_LAC_OAK
DET,2018-11-11,22,Sun,9,10,@,CHI,L 22-34,22,54,2.5,2,2018,2018_10_DET_CHI
PIT,2018-11-08,22,Thu,9,10,,CAR,W 52-21,22,95,4.3,1,2018,2018_10_PIT_CAR
SEA,2018-11-04,22,Sun,8,9,,LAC,L 17-25,22,160,7.3,1,2018,2018_09_SEA_LAC
NOR,2018-10-28,22,Sun,7,8,@,MIN,W 30-20,22,85,3.9,1,2018,2018_08_NOR_MIN
IND,2018-10-21,22,Sun,7,7,,BUF,W 37-5,22,135,6.1,0,2018,2018_07_IND_BUF
HOU,2018-10-21,22,Sun,7,7,@,JAX,W 20-7,22,70,3.2,0,2018,2018_07_HOU_JAX
WAS,2018-10-21,22,Sun,6,7,,DAL,W 20-17,22,73,3.3,1,2018,2018_07_WAS_DAL
TAM,2018-10-14,22,Sun,5,6,@,ATL,L 29-34,22,70,3.2,1,2018,2018_06_TAM_ATL
CIN,2018-10-07,22,Sun,5,5,,MIA,W 27-17,22,128,5.8,0,2018,2018_05_CIN_MIA
KAN,2018-10-01,22,Mon,4,4,@,DEN,W 27-23,22,159,7.2,2,2018,2018_04_KAN_DEN
TEN,2018-09-30,22,Sun,4,4,,PHI,W 26-23 (OT),22,117,5.3,0,2018,2018_04_TEN_PHI
PHI,2018-09-30,22,Sun,4,4,@,TEN,L 23-26 (OT),22,70,3.2,1,2018,2018_04_PHI_TEN
TAM,2018-09-24,22,Mon,3,3,,PIT,L 27-30,22,78,3.5,0,2018,2018_03_TAM_PIT
NOR,2018-09-23,22,Sun,3,3,@,ATL,W 43-37 (OT),22,48,2.2,0,2018,2018_03_NOR_ATL
CHI,2018-09-17,22,Mon,2,2,,SEA,W 24-17,22,74,3.4,0,2018,2018_02_CHI_SEA
IND,2018-09-16,22,Sun,2,2,@,WAS,W 21-9,22,65,3.0,0,2018,2018_02_IND_WAS
LAC,2018-09-16,22,Sun,2,2,@,BUF,W 31-20,22,84,3.8,1,2018,2018_02_LAC_BUF
CIN,2018-09-13,22,Thu,2,2,,BAL,W 34-23,22,66,3.0,1,2018,2018_02_CIN_BAL
CIN,2018-09-09,22,Sun,1,1,@,IND,W 34-23,22,75,3.4,0,2018,2018_01_CIN_IND
KAN,2018-09-09,22,Sun,1,1,@,LAC,W 38-28,22,123,5.6,0,2018,2018_01_KAN_LAC
BAL,2018-09-09,22,Sun,1,1,,BUF,W 47-3,22,83,3.8,0,2018,2018_01_BAL_BUF
CAR,2018-09-09,22,Sun,1,1,,DAL,W 16-8,22,94,4.3,1,2018,2018_01_CAR_DAL
ARI,2017-12-31,22,Sun,16,17,@,SEA,W 26-24,22,101,4.6,0,2017,2017_17_ARI_SEA
BUF,2017-12-31,22,Sun,16,17,@,MIA,W 22-16,22,93,4.2,1,2017,2017_17_BUF_MIA
CIN,2017-12-24,22,Sun,15,16,,DET,W 26-17,22,87,4.0,1,2017,2017_16_CIN_DET
TEN,2017-12-17,22,Sun,14,15,@,SFO,L 23-25,22,51,2.3,0,2017,2017_15_TEN_SFO
KAN,2017-12-16,22,Sat,14,15,,LAC,W 30-13,22,98,4.5,1,2017,2017_15_KAN_LAC
DEN,2017-12-14,22,Thu,14,15,@,IND,W 25-13,22,70,3.2,1,2017,2017_15_DEN_IND
ARI,2017-12-10,22,Sun,13,14,,TEN,W 12-7,22,65,3.0,1,2017,2017_14_ARI_TEN
PIT,2017-12-04,22,Mon,12,13,@,CIN,W 23-20,22,130,5.9,0,2017,2017_13_PIT_CIN
CIN,2017-12-04,22,Mon,12,13,,PIT,L 20-23,22,92,4.2,0,2017,2017_13_CIN_PIT
MIN,2017-12-03,22,Sun,12,13,@,ATL,W 14-9,22,102,4.6,0,2017,2017_13_MIN_ATL
TEN,2017-12-03,22,Sun,12,13,,HOU,W 24-13,22,53,2.4,0,2017,2017_13_TEN_HOU
LAC,2017-12-03,22,Sun,12,13,,CLE,W 19-10,22,89,4.0,0,2017,2017_13_LAC_CLE
ARI,2017-11-26,22,Sun,11,12,,JAX,W 27-24,22,91,4.1,2,2017,2017_12_ARI_JAX
LAC,2017-11-19,22,Sun,10,11,,BUF,W 54-24,22,173,7.9,2,2017,2017_11_LAC_BUF
TEN,2017-11-05,22,Sun,8,9,,BAL,W 23-20,22,73,3.3,0,2017,2017_09_TEN_BAL
NYJ,2017-11-02,22,Thu,9,9,,BUF,W 34-21,22,63,2.9,1,2017,2017_09_NYJ_BUF
MIN,2017-10-29,22,Sun,8,8,@,CLE,W 33-16,22,115,5.2,2,2017,2017_08_MIN_CLE
PIT,2017-10-29,22,Sun,8,8,@,DET,W 20-15,22,71,3.2,0,2017,2017_08_PIT_DET
ATL,2017-10-29,22,Sun,7,8,@,NYJ,W 25-20,22,43,2.0,0,2017,2017_08_ATL_NYJ
CAR,2017-10-29,22,Sun,8,8,@,TAM,W 17-3,22,85,3.9,0,2017,2017_08_CAR_TAM
NWE,2017-10-22,22,Sun,7,7,,ATL,W 23-7,22,120,5.5,0,2017,2017_07_NWE_ATL
MIA,2017-10-22,22,Sun,6,7,,NYJ,W 31-28,22,92,4.2,1,2017,2017_07_MIA_NYJ
DAL,2017-10-22,22,Sun,6,7,@,SFO,W 40-10,22,103,4.7,1,2017,2017_07_DAL_SFO
HOU,2017-10-15,22,Sun,6,6,,CLE,W 33-17,22,134,6.1,0,2017,2017_06_HOU_CLE
LAC,2017-10-15,22,Sun,6,6,@,OAK,W 17-16,22,109,5.0,1,2017,2017_06_LAC_OAK
SEA,2017-10-08,22,Sun,5,5,@,LAR,W 16-10,22,100,4.5,1,2017,2017_05_SEA_LAR
IND,2017-10-08,22,Sun,5,5,,SFO,W 26-23 (OT),22,66,3.0,0,2017,2017_05_IND_SFO
DET,2017-10-01,22,Sun,4,4,@,MIN,W 14-7,22,87,4.0,1,2017,2017_04_DET_MIN
SFO,2017-10-01,22,Sun,4,4,@,ARI,L 15-18 (OT),22,51,2.3,0,2017,2017_04_SFO_ARI
TEN,2017-09-24,22,Sun,3,3,,SEA,W 33-27,22,69,3.1,0,2017,2017_03_TEN_SEA
NOR,2017-09-24,22,Sun,3,3,@,CAR,W 34-13,22,132,6.0,1,2017,2017_03_NOR_CAR
WAS,2017-09-17,22,Sun,2,2,@,LAR,W 27-20,22,97,4.4,1,2017,2017_02_WAS_LAR
DEN,2017-09-11,22,Mon,1,1,,LAC,W 24-21,22,64,2.9,0,2017,2017_01_DEN_LAC
BAL,2017-09-10,22,Sun,1,1,@,CIN,W 20-0,22,77,3.5,0,2017,2017_01_BAL_CIN
PHI,2023-01-08,21,Sun,17,18,,NYG,W 22-16,21,129,6.1,1,2022,2022_18_PHI_NYG
MIA,2023-01-01,21,Sun,16,17,@,NWE,L 21-23,21,76,3.6,0,2022,2022_17_MIA_NWE
JAX,2023-01-01,21,Sun,16,17,@,HOU,W 31-3,21,84,4.0,0,2022,2022_17_JAX_HOU
MIN,2022-12-24,21,Sat,15,16,,NYG,W 27-24,21,126,6.0,1,2022,2022_16_MIN_NYG
TAM,2022-12-18,21,Sun,14,15,,CIN,L 23-34,21,53,2.5,0,2022,2022_15_TAM_CIN
ARI,2022-12-12,21,Mon,13,14,,NWE,L 13-27,21,103,4.9,2,2022,2022_14_ARI_NWE
PHI,2022-12-04,21,Sun,12,13,,TEN,W 35-10,21,87,4.1,0,2022,2022_13_PHI_TEN
PHI,2022-11-27,21,Sun,11,12,,GNB,W 40-33,21,106,5.0,1,2022,2022_12_PHI_GNB
CIN,2022-11-27,21,Sun,11,12,@,TEN,W 20-16,21,63,3.0,0,2022,2022_12_CIN_TEN
DAL,2022-11-24,21,Thu,11,12,,NYG,W 28-20,21,90,4.3,1,2022,2022_12_DAL_NYG
SEA,2022-11-06,21,Sun,9,9,@,ARI,W 31-21,21,122,5.8,0,2022,2022_09_SEA_ARI
SFO,2022-10-30,21,Sun,8,8,@,LAR,W 31-14,21,56,2.7,1,2022,2022_08_SFO_LAR
KAN,2022-10-23,21,Sun,7,7,@,SFO,W 44-23,21,101,4.8,0,2022,2022_07_KAN_SFO
ATL,2022-10-23,21,Sun,7,7,@,CIN,L 17-35,21,78,3.7,2,2022,2022_07_ATL_CIN
NYG,2022-10-23,21,Sun,7,7,@,JAX,W 23-17,21,142,6.8,2,2022,2022_07_NYG_JAX
SFO,2022-10-23,21,Sun,7,7,,KAN,L 23-44,21,112,5.3,3,2022,2022_07_SFO_KAN
LAR,2022-10-16,21,Sun,6,6,,CAR,W 24-10,21,93,4.4,0,2022,2022_06_LAR_CAR
BAL,2022-10-09,21,Sun,5,5,,CIN,W 19-17,21,101,4.8,1,2022,2022_05_BAL_CIN
NOR,2022-10-09,21,Sun,5,5,,SEA,W 39-32,21,151,7.2,1,2022,2022_05_NOR_SEA
LAR,2022-09-25,21,Sun,3,3,@,ARI,W 20-12,21,70,3.3,0,2022,2022_03_LAR_ARI
DET,2022-09-18,21,Sun,2,2,,WAS,W 36-27,21,88,4.2,1,2022,2022_02_DET_WAS
ARI,2022-09-18,21,Sun,2,2,@,LVR,W 29-23 (OT),21,80,3.8,0,2022,2022_02_ARI_LVR
NYJ,2022-09-11,21,Sun,1,1,,BAL,L 9-24,21,63,3.0,0,2022,2022_01_NYJ_BAL
LVR,2022-01-09,21,Sun,17,18,,LAC,W 35-32 (OT),21,85,4.0,1,2021,2021_18_LVR_LAC
TEN,2022-01-09,21,Sun,17,18,@,HOU,W 28-25,21,64,3.0,0,2021,2021_18_TEN_HOU
NYJ,2022-01-02,21,Sun,16,17,,TAM,L 24-28,21,62,3.0,0,2021,2021_17_NYJ_TAM
HOU,2021-12-26,21,Sun,15,16,,LAC,W 41-29,21,89,4.2,2,2021,2021_16_HOU_LAC
BAL,2021-12-26,21,Sun,15,16,@,CIN,L 21-41,21,77,3.7,1,2021,2021_16_BAL_CIN
IND,2021-12-25,21,Sat,15,16,@,ARI,W 22-16,21,133,6.3,1,2021,2021_16_IND_ARI
TEN,2021-12-23,21,Thu,15,16,,SFO,W 20-17,21,83,4.0,1,2021,2021_16_TEN_SFO
PHI,2021-12-21,21,Tue,14,15,,WAS,W 27-17,21,63,3.0,2,2021,2021_15_PHI_WAS
NOR,2021-12-19,21,Sun,14,15,@,TAM,W 9-0,21,118,5.6,0,2021,2021_15_NOR_TAM
DET,2021-12-19,21,Sun,14,15,,ARI,W 30-12,21,105,5.0,0,2021,2021_15_DET_ARI
ARI,2021-12-13,21,Mon,13,14,,LAR,L 23-30,21,89,4.2,0,2021,2021_14_ARI_LAR
DEN,2021-12-12,21,Sun,13,14,,DET,W 38-10,21,118,5.6,0,2021,2021_14_DEN_DET
WAS,2021-11-21,21,Sun,10,11,@,CAR,W 27-21,21,111,5.3,1,2021,2021_11_WAS_CAR
TEN,2021-11-14,21,Sun,10,10,,NOR,W 23-21,21,86,4.1,1,2021,2021_10_TEN_NOR
TEN,2021-11-07,21,Sun,9,9,@,LAR,W 28-16,21,94,4.5,0,2021,2021_09_TEN_LAR
IND,2021-11-04,21,Thu,9,9,,NYJ,W 45-30,21,88,4.2,0,2021,2021_09_IND_NYJ
WAS,2021-10-31,21,Sun,8,8,@,DEN,L 10-17,21,83,4.0,1,2021,2021_08_WAS_DEN
GNB,2021-09-26,21,Sun,3,3,@,SFO,W 30-28,21,67,3.2,2,2021,2021_03_GNB_SFO
ATL,2021-09-19,21,Sun,2,2,@,TAM,L 25-48,21,82,3.9,0,2021,2021_02_ATL_TAM
MIN,2021-09-19,21,Sun,2,2,@,ARI,L 33-34,21,103,4.9,1,2021,2021_02_MIN_ARI
BAL,2021-09-13,21,Mon,1,1,@,LVR,L 27-33 (OT),21,82,3.9,2,2021,2021_01_BAL_LVR
BUF,2021-09-12,21,Sun,1,1,,PIT,L 16-23,21,75,3.6,0,2021,2021_01_BUF_PIT
ATL,2020-12-27,21,Sun,15,16,@,KAN,L 14-17,21,117,5.6,0,2020,2020_16_ATL_KAN
IND,2020-12-20,21,Sun,14,15,,HOU,W 27-20,21,83,4.0,0,2020,2020_15_IND_HOU
CLE,2020-12-20,21,Sun,14,15,@,NYG,W 20-6,21,74,3.5,0,2020,2020_15_CLE_NYG
DEN,2020-12-13,21,Sun,13,14,@,CAR,W 32-27,21,125,6.0,3,2020,2020_14_DEN_CAR
PIT,2020-12-07,21,Mon,12,13,,WAS,L 17-23,21,45,2.1,1,2020,2020_13_PIT_WAS
BUF,2020-12-07,21,Mon,12,13,@,SFO,W 34-24,21,86,4.1,0,2020,2020_13_BUF_SFO
NOR,2020-12-06,21,Sun,12,13,@,ATL,W 21-16,21,70,3.3,0,2020,2020_13_NOR_ATL
LAR,2020-12-06,21,Sun,12,13,@,ARI,W 38-28,21,92,4.4,1,2020,2020_13_LAR_ARI
TEN,2020-11-29,21,Sun,11,12,@,IND,W 45-26,21,56,2.7,2,2020,2020_12_TEN_IND
WAS,2020-11-15,21,Sun,9,10,@,DET,L 27-30,21,105,5.0,0,2020,2020_10_WAS_DET
PIT,2020-11-15,21,Sun,9,10,,CIN,W 36-10,21,139,6.6,0,2020,2020_10_PIT_CIN
BAL,2020-11-08,21,Sun,8,9,@,IND,W 24-10,21,112,5.3,1,2020,2020_09_BAL_IND
ATL,2020-10-25,21,Sun,7,7,,DET,L 22-23,21,64,3.0,1,2020,2020_07_ATL_DET
CLE,2020-10-25,21,Sun,7,7,@,CIN,W 37-34,21,81,3.9,1,2020,2020_07_CLE_CIN
TAM,2020-10-18,21,Sun,6,6,,GNB,W 38-10,21,94,4.5,1,2020,2020_06_TAM_GNB
KAN,2020-09-28,21,Mon,3,3,@,BAL,W 34-20,21,158,7.5,0,2020,2020_03_KAN_BAL
LAC,2020-09-27,21,Sun,3,3,,CAR,L 16-21,21,81,3.9,0,2020,2020_03_LAC_CAR
SEA,2020-09-27,21,Sun,3,3,,DAL,W 38-31,21,61,2.9,1,2020,2020_03_SEA_DAL
LAR,2020-09-27,21,Sun,3,3,@,BUF,L 32-35,21,101,4.8,1,2020,2020_03_LAR_BUF
GNB,2020-09-20,21,Sun,2,2,,DET,W 42-21,21,89,4.2,1,2020,2020_02_GNB_DET
SEA,2020-09-13,21,Sun,1,1,@,ATL,W 38-25,21,72,3.4,1,2020,2020_01_SEA_ATL
ATL,2019-12-29,21,Sun,16,17,@,TAM,W 28-22 (OT),21,136,6.5,0,2019,2019_17_ATL_TAM
PHI,2019-12-29,21,Sun,16,17,@,NYG,W 34-17,21,122,5.8,1,2019,2019_17_PHI_NYG
IND,2019-12-22,21,Sun,15,16,,CAR,W 38-6,21,87,4.1,0,2019,2019_16_IND_CAR
DEN,2019-12-22,21,Sun,15,16,,DET,W 27-17,21,96,4.6,0,2019,2019_16_DEN_DET
HOU,2019-12-21,21,Sat,15,16,@,TAM,W 23-20,21,106,5.0,1,2019,2019_16_HOU_TAM
LAR,2019-12-08,21,Sun,13,14,,SEA,W 28-12,21,106,5.0,0,2019,2019_14_LAR_SEA
LAR,2019-12-01,21,Sun,12,13,@,ARI,W 34-7,21,74,3.5,1,2019,2019_13_LAR_ARI
PIT,2019-11-24,21,Sun,11,12,@,CIN,W 16-10,21,86,4.1,0,2019,2019_12_PIT_CIN
CHI,2019-11-24,21,Sun,11,12,,NYG,W 19-14,21,109,5.2,0,2019,2019_12_CHI_NYG
NWE,2019-11-17,21,Sun,10,11,@,PHI,W 17-10,21,81,3.9,0,2019,2019_11_NWE_PHI
LAC,2019-11-07,21,Thu,10,10,@,OAK,L 24-26,21,78,3.7,1,2019,2019_10_LAC_OAK
MIA,2019-11-03,21,Sun,8,9,,NYJ,W 26-18,21,83,4.0,0,2019,2019_09_MIA_NYJ
CAR,2019-11-03,21,Sun,8,9,,TEN,W 30-20,21,121,5.8,2,2019,2019_09_CAR_TEN
TAM,2019-10-27,21,Sun,7,8,@,TEN,L 23-27,21,72,3.4,0,2019,2019_08_TAM_TEN
TEN,2019-10-20,21,Sun,7,7,,LAC,W 23-20,21,39,1.9,0,2019,2019_07_TEN_LAC
KAN,2019-10-17,21,Thu,7,7,@,DEN,W 30-6,21,71,3.4,1,2019,2019_07_KAN_DEN
WAS,2019-10-13,21,Sun,6,6,@,MIA,W 17-16,21,84,4.0,1,2019,2019_06_WAS_MIA
DEN,2019-10-13,21,Sun,6,6,,TEN,W 16-0,21,39,1.9,0,2019,2019_06_DEN_TEN
GNB,2019-10-06,21,Sun,5,5,@,DAL,W 34-24,21,122,5.8,1,2019,2019_05_GNB_DAL
CHI,2019-09-23,21,Mon,3,3,@,WAS,W 31-15,21,69,3.3,0,2019,2019_03_CHI_WAS
NYJ,2019-09-16,21,Mon,2,2,,CLE,L 3-23,21,70,3.3,1,2019,2019_02_NYJ_CLE
ATL,2019-09-15,21,Sun,2,2,,PHI,W 24-20,21,49,2.3,1,2019,2019_02_ATL_PHI
HOU,2019-09-15,21,Sun,2,2,,JAX,W 13-12,21,103,4.9,0,2019,2019_02_HOU_JAX
HOU,2019-09-09,21,Mon,1,1,@,NOR,L 28-30,21,148,7.0,1,2019,2019_01_HOU_NOR
BUF,2019-09-08,21,Sun,1,1,@,NYJ,W 17-16,21,68,3.2,0,2019,2019_01_BUF_NYJ
IND,2019-09-08,21,Sun,1,1,@,LAC,L 24-30 (OT),21,125,6.0,1,2019,2019_01_IND_LAC
CAR,2018-12-23,21,Sun,15,16,,ATL,L 10-24,21,194,9.2,0,2018,2018_16_CAR_ATL
BAL,2018-12-16,21,Sun,14,15,,TAM,W 20-12,21,85,4.0,1,2018,2018_15_BAL_TAM
SEA,2018-12-10,21,Mon,13,14,,MIN,W 21-7,21,77,3.7,0,2018,2018_14_SEA_MIN
NWE,2018-12-09,21,Sun,13,14,@,MIA,L 33-34,21,189,9.0,2,2018,2018_14_NWE_MIA
DET,2018-12-09,21,Sun,13,14,@,ARI,W 17-3,21,61,2.9,0,2018,2018_14_DET_ARI
CAR,2018-12-09,21,Sun,13,14,@,CLE,L 20-26,21,116,5.5,2,2018,2018_14_CAR_CLE
KAN,2018-11-19,21,Mon,11,11,@,LAR,L 51-54,21,76,3.6,1,2018,2018_11_KAN_LAR
MIA,2018-11-04,21,Sun,9,9,,NYJ,W 13-6,21,80,3.8,0,2018,2018_09_MIA_NYJ
CAR,2018-11-04,21,Sun,8,9,,TAM,W 42-28,21,82,3.9,0,2018,2018_09_CAR_TAM
SFO,2018-10-28,21,Sun,8,8,@,ARI,L 15-18,21,88,4.2,0,2018,2018_08_SFO_ARI
PIT,2018-10-28,21,Sun,7,8,,CLE,W 33-18,21,74,3.5,0,2018,2018_08_PIT_CLE
DEN,2018-10-18,21,Thu,7,7,@,ARI,W 45-10,21,69,3.3,0,2018,2018_07_DEN_ARI
SFO,2018-10-15,21,Mon,6,6,@,GNB,L 30-33,21,116,5.5,1,2018,2018_06_SFO_GNB
CIN,2018-10-14,21,Sun,6,6,,PIT,L 21-28,21,112,5.3,2,2018,2018_06_CIN_PIT
LAC,2018-10-14,21,Sun,6,6,@,CLE,W 38-14,21,103,4.9,0,2018,2018_06_LAC_CLE
NWE,2018-10-04,21,Thu,5,5,,IND,W 38-24,21,84,4.0,0,2018,2018_05_NWE_IND
LAC,2018-09-30,21,Sun,4,4,,SFO,W 29-27,21,76,3.6,0,2018,2018_04_LAC_SFO
OAK,2017-12-25,21,Mon,15,16,@,PHI,L 10-19,21,78,3.7,0,2017,2017_16_OAK_PHI
JAX,2017-12-17,21,Sun,14,15,,HOU,W 45-7,21,87,4.1,0,2017,2017_15_JAX_HOU
BUF,2017-12-17,21,Sun,14,15,,MIA,W 24-16,21,100,4.8,1,2017,2017_15_BUF_MIA
LAC,2017-12-10,21,Sun,13,14,,WAS,W 30-13,21,65,3.1,0,2017,2017_14_LAC_WAS
CAR,2017-12-10,21,Sun,13,14,,MIN,W 31-24,21,100,4.8,0,2017,2017_14_CAR_MIN
NWE,2017-11-19,21,Sun,10,11,@,OAK,W 33-8,21,109,5.2,0,2017,2017_11_NWE_OAK
TEN,2017-11-16,21,Thu,10,11,@,PIT,L 17-40,21,65,3.1,0,2017,2017_11_TEN_PIT
PIT,2017-11-16,21,Thu,10,11,,TEN,W 40-17,21,52,2.5,1,2017,2017_11_PIT_TEN
ATL,2017-11-12,21,Sun,9,10,,DAL,W 27-7,21,107,5.1,1,2017,2017_10_ATL_DAL
IND,2017-11-05,21,Sun,9,9,@,HOU,W 20-14,21,94,4.5,0,2017,2017_09_IND_HOU
BAL,2017-11-05,21,Sun,9,9,@,TEN,L 20-23,21,71,3.4,1,2017,2017_09_BAL_TEN
IND,2017-10-29,21,Sun,8,8,@,CIN,L 23-24,21,58,2.8,0,2017,2017_08_IND_CIN
HOU,2017-10-29,21,Sun,7,8,@,SEA,L 38-41,21,33,1.6,0,2017,2017_08_HOU_SEA
NWE,2017-10-29,21,Sun,8,8,,LAC,W 21-13,21,157,7.5,1,2017,2017_08_NWE_LAC
KAN,2017-10-19,21,Thu,7,7,@,OAK,L 30-31,21,88,4.2,1,2017,2017_07_KAN_OAK
ARI,2017-10-15,21,Sun,6,6,,TAM,W 38-33,21,68,3.2,1,2017,2017_06_ARI_TAM
DAL,2017-09-25,21,Mon,3,3,@,ARI,W 28-17,21,49,2.3,0,2017,2017_03_DAL_ARI
IND,2017-09-24,21,Sun,3,3,,CLE,W 31-28,21,111,5.3,2,2017,2017_03_IND_CLE
BAL,2017-09-17,21,Sun,2,2,,CLE,W 24-10,21,93,4.4,0,2017,2017_02_BAL_CLE
MIN,2017-09-11,21,Mon,1,1,,NOR,W 29-19,21,60,2.9,0,2017,2017_01_MIN_NOR
OAK,2017-09-10,21,Sun,1,1,@,TEN,W 26-16,21,95,4.5,1,2017,2017_01_OAK_TEN
ATL,2023-01-08,20,Sun,17,18,,TAM,W 30-17,20,86,4.3,0,2022,2022_18_ATL_TAM
SFO,2023-01-08,20,Sun,17,18,,ARI,W 38-13,20,61,3.1,1,2022,2022_18_SFO_ARI
BAL,2023-01-08,20,Sun,17,18,@,CIN,L 16-27,20,55,2.8,1,2022,2022_18_BAL_CIN
MIA,2023-01-08,20,Sun,17,18,,NYJ,W 11-6,20,38,1.9,0,2022,2022_18_MIA_NYJ
GNB,2023-01-01,20,Sun,16,17,,MIN,W 41-17,20,102,5.1,0,2022,2022_17_GNB_MIN
LAR,2022-12-25,20,Sun,15,16,,DEN,W 51-14,20,104,5.2,0,2022,2022_16_LAR_DEN
JAX,2022-12-22,20,Thu,15,16,@,NYJ,W 19-3,20,66,3.3,0,2022,2022_16_JAX_NYJ
DEN,2022-12-18,20,Sun,14,15,,ARI,W 24-15,20,73,3.7,1,2022,2022_15_DEN_ARI
JAX,2022-12-11,20,Sun,13,14,@,TEN,W 36-22,20,137,6.9,1,2022,2022_14_JAX_TEN
BAL,2022-12-11,20,Sun,13,14,@,PIT,W 16-14,20,65,3.3,1,2022,2022_14_BAL_PIT
NOR,2022-12-05,20,Mon,13,13,@,TAM,L 16-17,20,76,3.8,0,2022,2022_13_NOR_TAM
CLE,2022-11-27,20,Sun,11,12,,TAM,W 23-17 (OT),20,96,4.8,0,2022,2022_12_CLE_TAM
BAL,2022-11-27,20,Sun,11,12,@,JAX,L 27-28,20,38,1.9,0,2022,2022_12_BAL_JAX
WAS,2022-11-14,20,Mon,10,10,@,PHI,W 32-21,20,94,4.7,1,2022,2022_10_WAS_PHI
ARI,2022-11-13,20,Sun,10,10,@,LAR,W 27-17,20,66,3.3,1,2022,2022_10_ARI_LAR
LAR,2022-11-06,20,Sun,8,9,@,TAM,L 13-16,20,51,2.6,0,2022,2022_09_LAR_TAM
PIT,2022-10-30,20,Sun,8,8,@,PHI,L 13-35,20,111,5.6,1,2022,2022_08_PIT_PHI
MIN,2022-10-16,20,Sun,6,6,@,MIA,W 24-16,20,73,3.7,0,2022,2022_06_MIN_MIA
NYJ,2022-10-16,20,Sun,6,6,@,GNB,W 27-10,20,60,3.0,0,2022,2022_06_NYJ_GNB
NYG,2022-10-09,20,Sun,5,5,@,GNB,W 27-22,20,94,4.7,0,2022,2022_05_NYG_GNB
LVR,2022-10-02,20,Sun,4,4,,DEN,W 32-23,20,85,4.3,1,2022,2022_04_LVR_DEN
ARI,2022-09-25,20,Sun,3,3,,LAR,L 12-20,20,100,5.0,2,2022,2022_03_ARI_LAR
CIN,2022-09-25,20,Sun,3,3,@,NYJ,W 27-12,20,76,3.8,0,2022,2022_03_CIN_NYJ
TAM,2022-09-18,20,Sun,2,2,@,NOR,W 20-10,20,100,5.0,0,2022,2022_02_TAM_NOR
CLE,2022-09-18,20,Sun,2,2,,NYJ,L 30-31,20,93,4.7,0,2022,2022_02_CLE_NYJ
SEA,2022-09-12,20,Mon,1,1,,DEN,W 17-16,20,103,5.2,0,2022,2022_01_SEA_DEN
CAR,2022-01-09,20,Sun,17,18,@,TAM,L 17-41,20,85,4.3,2,2021,2021_18_CAR_TAM
PIT,2022-01-03,20,Mon,16,17,,CLE,W 26-14,20,93,4.7,0,2021,2021_17_PIT_CLE
BAL,2022-01-02,20,Sun,16,17,,LAR,L 19-20,20,73,3.7,1,2021,2021_17_BAL_LAR
DAL,2021-12-26,20,Sun,15,16,,WAS,W 56-14,20,85,4.3,0,2021,2021_16_DAL_WAS
LAC,2021-12-16,20,Thu,14,15,,KAN,L 28-34 (OT),20,86,4.3,1,2021,2021_15_LAC_KAN
TAM,2021-11-28,20,Sun,11,12,@,IND,W 38-31,20,107,5.4,1,2021,2021_12_TAM_IND
