,game_id,Team,Season,Date,Day,G#,Week,Opp,Result,home,Pts_points,Pts_points,PtsO_points,PtDif_points,PC_points,Spread_vegas,Spread_vegas,vs. Line_vegas,Over/Under_vegas,OU Result_vegas,Cmp_pass,Cmp_pass,Att_pass,Inc_pass,Cmp%_pass,Yds_pass,TD_pass,Int_pass,TD%_pass,Int%_pass,Rate_pass,Sk_pass,Yds_pass,Sk%_pass,Y/A_pass,NY/A_pass,AY/A_pass,ANY/A_pass,Y/C_pass,Att_rush,Att_rush,Yds_rush,Y/A_rush,TD_rush,Tot_total,Tot_total,Ply_total,Y/P_total,DPly_total,DY/P_total,TO_total,ToP_total,Time_total,Pen_penalty,Pen_penalty,Yds_penalty,OppPen_penalty,OppYds_penalty,CombPen_penalty,CombPenYds_penalty,1stD_downs,1stD_downs,Rsh_downs,Pass_downs,Pen_downs,3DAtt_downs,3DConv_downs,3D%_downs,4DAtt_downs,4DConv_downs,4D%_downs,Cmp_opp_passing,Cmp_opp_passing,Att_opp_passing,Cmp%_opp_passing,Yds_opp_passing,TD_opp_passing,Sk_opp_passing,Yds_opp_passing,Int_opp_passing,Rate_opp_passing,Att_opp_rushing,Att_opp_rushing,Yds_opp_rushing,Y/A_opp_rushing,TD_opp_rushing,Tot_opp_totals,Tot_opp_totals,TO_opp_totals,1stDOpp_opp_downs,1stDOpp_opp_downs,Rush_opp_downs,Pass_opp_downs,Pen_opp_downs,Opp3DAtt_opp_downs,Opp3DConv_opp_downs,Opp3D%_opp_downs,Opp4DAtt_opp_downs,Opp4DConv_opp_downs,Opp4D%_opp_downs,TD_opp_scoring,TD_opp_scoring,XPA_opp_scoring,XPM_opp_scoring,Att_opp_scoring,Md_opp_scoring,Sfty_opp_scoring
2375,2020_16_CLE_NYJ,CLE,2020,2020-12-27,Sun,15,16,NYJ,L 16-23,0,16,16,23,-7,39,,,,,,28,28,53,25,52.8,254,0,0,0.0,0.0,68.5,4,31,7.02,4.8,4.46,4.79,4.46,9.1,,,,,,299,299,75,3.99,69,4.83,2,28:12,3:17,6,6,51,7,58,13,109,23,23,8,12,3,15,6,40.0,1,0,0.0,17,17,33,51.5,202,3,2,16,0,100.8,34,34,131,3.9,0,333,333,0,18,18,6,11,1,18,7,38.9,0,0,,3,3,3,2,2,1,0
2376,2020_16_DEN_LAC,DEN,2020,2020-12-27,Sun,15,16,LAC,L 16-19,0,16,16,19,-3,35,2.5,2.5,did not cover,47.5,under,24,24,47,23,51.1,263,0,2,0.0,4.3,50.3,2,1,4.08,5.6,5.37,3.68,3.53,11.0,28,28,133,4.8,1,396,396,77,5.14,55,5.75,2,33:09,3:00,6,6,44,6,45,12,89,23,23,8,15,0,17,7,41.2,2,2,100.0,21,21,33,63.6,227,1,2,26,0,93.9,20,20,89,4.5,0,316,316,0,16,16,3,12,1,12,3,25.0,1,1,100.0,,,,,,,
2377,2020_15_CAR_GNB,CAR,2020,2020-12-19,Sat,14,15,GNB,L 16-24,0,16,16,24,-8,40,8.0,8.0,push,51.5,under,21,21,35,14,60.0,249,0,0,0.0,0.0,82.8,3,9,7.89,7.1,6.55,7.11,6.55,11.9,27,27,115,4.3,1,364,364,65,5.60,61,4.77,1,30:51,3:05,7,7,66,5,50,12,116,20,20,10,8,2,12,4,33.3,2,1,50.0,20,20,29,69.0,96,1,5,47,0,84.8,27,27,195,7.2,2,291,291,0,20,20,9,8,3,12,5,41.7,0,0,,3,3,3,3,1,1,0
2378,2020_13_PHI_GNB,PHI,2020,2020-12-06,Sun,12,13,GNB,L 16-30,0,16,16,30,-14,46,8.0,8.0,did not cover,50.0,under,,,,,,,,,,,,,,,,,,,,25,25,117,4.7,0,278,278,59,4.71,61,7.16,1,28:21,2:59,4,4,40,5,30,9,70,17,17,7,8,2,13,4,30.8,1,1,100.0,25,25,34,73.5,288,3,2,7,0,128.1,25,25,149,6.0,1,437,437,0,20,20,6,14,0,12,5,41.7,1,1,100.0,4,4,4,3,1,1,0
2379,2020_13_DEN_KAN,DEN,2020,2020-12-06,Sun,12,13,KAN,L 16-22,0,16,16,22,-6,38,13.0,13.0,covered,51.5,under,,,,,,,,,,,,,,,,,,,,33,33,179,5.4,0,330,330,61,5.41,63,7.10,2,30:31,3:00,4,4,31,5,44,9,75,19,19,7,10,2,13,7,53.8,1,0,0.0,25,25,40,62.5,313,1,1,5,0,95.1,22,22,134,6.1,0,447,447,0,25,25,6,18,1,10,3,30.0,0,0,,,,,,,,
2380,2020_13_ATL_NOR,ATL,2020,2020-12-06,Sun,12,13,NOR,L 16-21,1,16,16,21,-5,37,2.5,2.5,did not cover,46.5,under,19,19,39,20,48.7,262,1,0,2.6,0.0,80.4,3,11,7.14,6.7,6.24,7.23,6.71,13.8,21,21,70,3.3,0,332,332,63,5.27,75,5.65,1,23:06,3:13,,,,,,,,21,21,4,12,5,13,5,38.5,1,0,0.0,27,27,37,73.0,217,2,2,15,0,105.3,36,36,207,5.8,1,424,424,1,23,23,9,13,1,17,8,47.1,3,2,66.7,3,3,3,3,1,0,0
2381,2020_12_DAL_WAS,DAL,2020,2020-11-26,Thu,11,12,WAS,L 16-41,1,16,16,41,-25,57,-2.5,-2.5,did not cover,46.0,over,25,25,35,10,71.4,187,1,1,2.9,2.9,84.8,4,28,10.26,5.3,4.79,4.63,4.15,7.5,,,,,,,,,,,,,,,5,5,45,5,53,10,98,,,,,,,,,,,,20,20,27,74.1,156,1,3,21,1,84.8,36,36,182,5.1,3,338,338,1,22,22,14,6,2,13,7,53.8,1,1,100.0,5,5,5,5,2,2,0
2382,2020_10_SEA_LAR,SEA,2020,2020-11-15,Sun,9,10,LAR,L 16-23,0,16,16,23,-7,39,3.0,3.0,did not cover,55.0,under,22,22,37,15,59.5,220,0,2,0.0,5.4,57.0,6,28,13.95,5.9,5.12,3.51,3.02,10.0,22,22,113,5.1,1,333,333,65,5.12,69,5.64,3,26:24,3:04,4,4,23,4,49,8,72,20,20,6,13,1,14,7,50.0,0,0,,27,27,37,73.0,283,0,3,19,0,94.8,29,29,106,3.7,3,389,389,1,24,24,8,15,1,15,9,60.0,1,1,100.0,3,3,3,2,1,1,0
2383,2020_08_LVR_CLE,LVR,2020,2020-11-01,Sun,7,8,CLE,W 16-6,0,16,16,6,10,22,1.0,1.0,covered,48.0,under,,,,,,,,,,,,,,,,,,,,45,45,209,4.6,0,309,309,71,4.35,47,4.74,0,37:43,2:51,5,5,25,7,59,12,84,24,24,15,7,2,14,8,57.1,2,2,100.0,,,,,,,,,,,22,22,101,4.6,0,,,,,,,,,,,,,,,,,,,,,
2384,2020_07_DEN_KAN,DEN,2020,2020-10-25,Sun,6,7,KAN,L 16-43,1,16,16,43,-27,59,7.0,7.0,did not cover,46.0,over,24,24,40,16,60.0,234,0,2,0.0,5.0,57.7,3,20,6.98,5.9,5.44,3.60,3.35,9.8,33,33,177,5.4,2,411,411,76,5.41,51,5.61,4,33:24,2:58,5,5,34,1,15,6,49,24,24,12,11,1,14,5,35.7,2,0,0.0,17,17,25,68.0,185,1,4,28,0,102.9,22,22,101,4.6,2,286,286,1,17,17,7,9,1,8,0,0.0,0,0,,5,5,5,4,3,3,0
2385,2020_06_JAX_DET,JAX,2020,2020-10-18,Sun,6,6,DET,L 16-34,1,16,16,34,-18,50,3.0,3.0,did not cover,52.5,under,25,25,44,19,56.8,231,1,1,2.3,2.3,70.5,1,12,2.22,5.3,5.13,4.68,4.58,9.2,,,,,,275,275,61,4.51,70,5.76,2,24:03,3:00,5,5,56,7,60,12,116,16,16,3,11,2,13,7,53.8,2,0,0.0,19,19,31,61.3,223,1,0,0,1,80.4,39,39,180,4.6,3,403,403,1,25,25,12,9,4,12,3,25.0,2,2,100.0,4,4,4,4,3,2,0
2386,2020_06_LAR_SFO,LAR,2020,2020-10-18,Sun,6,6,SFO,L 16-24,0,16,16,24,-8,40,-2.5,-2.5,did not cover,51.0,under,19,19,38,19,50.0,198,2,1,5.3,2.6,72.0,0,0,0.00,5.2,5.21,5.08,5.08,10.4,,,,,,311,311,57,5.46,70,5.57,1,22:05,3:04,6,6,34,7,63,13,97,17,17,7,9,1,12,4,33.3,1,0,0.0,23,23,33,69.7,268,3,0,0,0,124.3,37,37,122,3.3,0,390,390,0,24,24,6,16,2,13,5,38.5,1,1,100.0,3,3,3,3,1,1,0
2387,2020_06_CAR_CHI,CAR,2020,2020-10-18,Sun,6,6,CHI,L 16-23,1,16,16,23,-7,39,-2.0,-2.0,did not cover,45.0,under,,,,,,,,,,,,,,,,,,,,29,29,112,3.9,1,303,303,62,4.89,64,4.08,3,31:06,3:08,8,8,69,10,92,18,161,23,23,8,8,7,13,3,23.1,2,1,50.0,23,23,39,59.0,198,1,0,0,1,70.2,25,25,63,2.5,1,,,,22,22,5,14,3,14,7,50.0,0,0,,2,2,2,2,3,3,0
2388,2020_05_BUF_TEN,BUF,2020,2020-10-13,Tue,5,5,TEN,L 16-42,0,16,16,42,-26,58,-3.0,-3.0,did not cover,52.0,over,29,29,46,17,63.0,275,2,2,4.3,4.3,76.8,1,10,2.13,6.0,5.85,4.89,4.79,9.5,22,22,95,4.3,0,370,370,69,5.36,62,5.39,3,32:24,2:55,10,10,56,6,46,16,102,23,23,7,16,0,17,13,76.5,0,0,,21,21,28,75.0,195,3,0,0,0,129.3,34,34,139,4.1,3,334,334,0,25,25,9,14,2,10,6,60.0,1,1,100.0,6,6,6,6,0,0,0
2389,2020_05_ATL_CAR,ATL,2020,2020-10-11,Sun,5,5,CAR,L 16-23,1,16,16,23,-7,39,-2.5,-2.5,did not cover,53.5,under,21,21,37,16,56.8,207,0,1,0.0,2.7,63.6,2,19,5.13,5.6,5.31,4.38,4.15,9.9,24,24,166,6.9,1,373,373,63,5.92,63,6.94,1,26:55,2:56,,,,,,,,21,21,10,11,0,13,6,46.2,1,1,100.0,27,27,36,75.0,313,2,0,0,0,119.3,27,27,124,4.6,0,437,437,0,24,24,5,18,1,12,6,50.0,0,0,,2,2,2,2,3,3,0
2390,2020_04_ATL_GNB,ATL,2020,2020-10-05,Mon,4,4,GNB,L 16-30,0,16,16,30,-14,46,5.0,5.0,did not cover,56.5,under,28,28,39,11,71.8,249,0,0,0.0,0.0,92.4,4,36,9.30,6.4,5.79,6.38,5.79,8.9,25,25,78,3.1,2,327,327,68,4.81,60,6.72,0,30:22,2:56,,,,,,,,24,24,8,15,1,12,3,25.0,4,2,50.0,27,27,33,81.8,315,4,1,12,0,146.0,26,26,88,3.4,0,403,403,0,22,22,4,17,1,11,6,54.5,2,1,50.0,4,4,4,3,1,1,0
2391,2020_03_LAC_CAR,LAC,2020,2020-09-27,Sun,3,3,CAR,L 16-21,1,16,16,21,-5,37,-6.0,-6.0,did not cover,43.5,under,35,35,49,14,71.4,319,1,1,2.0,2.0,88.0,2,11,3.92,6.5,6.25,6.00,5.76,9.1,23,23,117,5.1,1,436,436,74,5.89,51,5.92,4,31:11,3:04,8,8,60,3,30,11,90,26,26,7,18,1,15,10,66.7,0,0,,22,22,28,78.6,221,1,2,14,0,111.5,21,21,81,3.9,0,302,302,0,,,,,,,,,,,,,,,,,,
2392,2020_02_HOU_BAL,HOU,2020,2020-09-20,Sun,2,2,BAL,L 16-33,1,16,16,33,-17,49,7.5,7.5,did not cover,49.5,under,25,25,36,11,69.4,253,1,1,2.8,2.8,89.5,4,22,10.00,7.0,6.33,6.33,5.70,10.1,,,,,,304,304,57,5.33,65,6.26,2,25:09,2:55,4,4,22,3,21,7,43,18,18,2,15,1,9,3,33.3,1,0,0.0,18,18,24,75.0,177,1,4,27,0,109.2,37,37,230,6.2,1,407,407,0,23,23,11,11,1,14,5,35.7,2,2,100.0,3,3,3,3,4,4,0
2393,2020_01_TEN_DEN,TEN,2020,2020-09-14,Mon,1,1,DEN,W 16-14,0,16,16,14,2,30,-3.5,-3.5,did not cover,41.5,under,29,29,43,14,67.4,247,2,0,4.7,0.0,97.9,1,2,2.27,5.7,5.61,6.67,6.52,8.5,34,34,130,3.8,0,377,377,78,4.83,59,5.47,0,32:40,3:06,5,5,37,5,56,10,93,26,26,6,17,3,16,7,43.8,1,1,100.0,22,22,33,66.7,216,1,0,0,0,95.0,26,26,107,4.1,1,323,323,1,19,19,6,12,1,9,3,33.3,1,0,0.0,2,2,2,2,0,0,0
2394,2020_01_NYG_PIT,NYG,2020,2020-09-14,Mon,1,1,PIT,L 16-26,1,16,16,26,-10,42,6.0,6.0,did not cover,44.0,under,26,26,41,15,63.4,262,2,2,4.9,4.9,79.2,3,17,6.82,6.4,5.95,5.17,4.82,10.1,20,20,29,1.5,0,291,291,64,4.55,64,5.45,2,28:16,2:55,4,4,25,3,21,7,46,20,20,2,16,2,15,8,53.3,1,1,100.0,21,21,32,65.6,208,3,2,21,0,115.1,30,30,141,4.7,0,349,349,1,19,19,5,14,0,15,8,53.3,1,1,100.0,3,3,3,2,2,2,0
2395,2020_01_LAC_CIN,LAC,2020,2020-09-13,Sun,1,1,CIN,W 16-13,0,16,16,13,3,29,-2.5,-2.5,covered,41.5,under,,,,,,,,,,,,,,,,,,,,39,39,155,4.0,1,362,362,71,5.10,67,4.40,0,30:10,3:17,6,6,35,7,44,13,79,19,19,7,10,2,16,6,37.5,2,0,0.0,23,23,36,63.9,173,0,3,20,1,63.8,28,28,122,4.4,1,295,295,2,19,19,5,14,0,14,6,42.9,0,0,,,,,,,,
2396,2019_17_WAS_DAL,WAS,2019,2019-12-29,Sun,16,17,DAL,L 16-47,0,16,16,47,-31,63,12.5,12.5,did not cover,47.5,over,18,18,37,19,48.6,183,1,1,2.7,2.7,63.6,2,23,5.13,4.9,4.69,4.27,4.05,10.2,20,20,88,4.4,0,271,271,59,4.59,72,7.18,2,25:45,3:14,,,,,,,,,,,,,,,,,,,23,23,33,69.7,294,4,3,9,0,136.9,36,36,223,6.2,1,517,517,1,22,22,9,13,0,15,8,53.3,1,1,100.0,5,5,5,5,4,4,0
2397,2019_17_DEN_OAK,DEN,2019,2019-12-29,Sun,16,17,OAK,W 16-15,1,16,16,15,1,31,-5.5,-5.5,did not cover,41.5,under,17,17,28,11,60.7,168,1,0,3.6,0.0,90.9,2,9,6.67,6.0,5.60,6.71,6.27,9.9,27,27,70,2.6,0,,,,,,,,,,9,9,61,10,107,19,168,16,16,2,10,4,12,3,25.0,0,0,,29,29,46,63.0,380,1,2,11,0,96.3,22,22,97,4.4,0,477,477,1,18,18,3,13,2,16,5,31.3,3,1,33.3,,,,,,,
2398,2019_16_NYJ_PIT,NYJ,2019,2019-12-22,Sun,15,16,PIT,W 16-10,1,16,16,10,6,26,3.0,3.0,covered,36.5,under,,,,,,,,,,,,,,,,,,,,32,32,85,2.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,37,67.6,185,1,4,28,2,65.7,25,25,75,3.0,0,,,,16,16,3,11,2,14,3,21.4,1,0,0.0,,,,,,,
2399,2019_15_OAK_JAX,OAK,2019,2019-12-15,Sun,14,15,JAX,L 16-20,1,16,16,20,-4,36,,,,,,22,22,36,14,61.1,236,1,0,2.8,0.0,93.2,4,31,10.00,6.6,5.90,7.11,6.40,10.7,32,32,128,4.0,0,364,364,72,5.06,53,4.94,0,34:12,3:03,6,6,51,8,87,14,138,27,27,8,15,4,11,4,36.4,0,0,,17,17,29,58.6,185,2,2,16,0,100.5,22,22,77,3.5,0,,,,17,17,4,10,3,12,3,25.0,1,1,100.0,2,2,2,2,2,2,0
2400,2019_14_NWE_KAN,NWE,2019,2019-12-08,Sun,13,14,KAN,L 16-23,1,16,16,23,-7,39,-3.0,-3.0,did not cover,49.5,under,20,20,37,17,54.1,184,1,1,2.7,2.7,67.8,3,20,7.50,5.0,4.60,4.30,3.98,9.2,22,22,94,4.3,1,278,278,62,4.48,70,4.94,1,25:39,3:15,5,5,25,10,136,15,161,17,17,6,8,3,12,2,16.7,3,1,33.3,26,26,40,65.0,271,1,1,12,1,82.4,29,29,75,2.6,1,346,346,2,20,20,3,13,4,16,5,31.3,1,1,100.0,2,2,2,2,3,3,0
2401,2019_12_PIT_CIN,PIT,2019,2019-11-24,Sun,11,12,CIN,W 16-10,0,16,16,10,6,26,-5.5,-5.5,covered,37.5,under,,,,,,,,,,,,,,,,,,,,38,38,159,4.2,0,338,338,68,4.97,51,4.78,1,34:40,3:08,10,10,77,7,79,17,156,16,16,7,6,3,16,5,31.3,0,0,,,,,,,,,,,,21,21,86,4.1,0,,,,,,,,,,,,,,,,,,,,,
2402,2019_12_DET_WAS,DET,2019,2019-11-24,Sun,11,12,WAS,L 16-19,0,16,16,19,-3,35,-4.0,-4.0,did not cover,39.0,under,20,20,33,13,60.6,189,1,3,3.0,9.1,50.9,6,18,15.38,5.7,4.85,2.24,1.90,9.5,32,32,175,5.5,0,364,364,71,5.13,57,4.04,4,33:30,3:15,6,6,65,8,63,14,128,21,21,8,11,2,15,6,40.0,0,0,,,,,,,,,,,,24,24,86,3.6,0,,,,,,,,,,,,,,,,,,,,,
2403,2019_10_BUF_CLE,BUF,2019,2019-11-10,Sun,9,10,CLE,L 16-19,0,16,16,19,-3,35,3.0,3.0,push,42.0,under,22,22,41,19,53.7,260,0,0,0.0,0.0,73.8,1,6,2.38,6.3,6.19,6.34,6.19,11.8,20,20,84,4.2,2,344,344,62,5.55,66,5.58,0,28:14,3:14,7,7,40,4,70,11,110,20,20,6,12,2,13,5,38.5,2,0,0.0,26,26,38,68.4,221,2,2,17,0,100.9,26,26,147,5.7,0,368,368,0,24,24,7,15,2,11,4,36.4,2,1,50.0,2,2,2,1,2,2,0
2404,2019_10_MIA_IND,MIA,2019,2019-11-10,Sun,9,10,IND,W 16-12,0,16,16,12,4,28,11.0,11.0,covered,44.5,under,21,21,33,12,63.6,159,0,1,0.0,3.0,63.8,3,10,8.33,4.8,4.42,3.45,3.17,7.6,26,26,70,2.7,1,,,,,,,,,,4,4,30,3,25,7,55,,,,,,,,,,,,18,18,39,46.2,191,1,1,13,3,37.4,29,29,109,3.8,0,300,300,3,19,19,7,12,0,13,5,38.5,2,0,0.0,,,,,,,
2405,2019_10_CAR_GNB,CAR,2019,2019-11-10,Sun,9,10,GNB,L 16-24,0,16,16,24,-8,40,5.0,5.0,did not cover,49.0,under,28,28,43,15,65.1,281,1,1,2.3,2.3,84.2,3,26,6.52,6.5,6.11,5.95,5.57,10.0,23,23,120,5.2,1,401,401,69,5.81,58,6.69,2,28:38,3:17,5,5,46,10,64,15,110,26,26,6,19,1,10,4,40.0,1,1,100.0,17,17,29,58.6,225,0,2,8,0,83.3,27,27,163,6.0,3,388,388,0,23,23,10,9,4,9,4,44.4,0,0,,3,3,3,3,1,1,0
2406,2019_08_CHI_LAC,CHI,2019,2019-10-27,Sun,7,8,LAC,L 16-17,1,16,16,17,-1,33,-3.5,-3.5,did not cover,41.0,under,23,23,35,12,65.7,226,0,1,0.0,2.9,75.1,4,27,10.26,6.5,5.79,5.17,4.64,9.8,38,38,162,4.3,1,388,388,77,5.04,42,5.50,2,38:00,2:56,5,5,42,8,53,13,95,26,26,12,9,5,14,5,35.7,1,1,100.0,19,19,29,65.5,195,1,1,6,1,81.8,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,0
2407,2019_07_SEA_BAL,SEA,2019,2019-10-20,Sun,7,7,BAL,L 16-30,1,16,16,30,-14,46,-3.0,-3.0,did not cover,49.0,under,20,20,41,21,48.8,241,1,1,2.4,2.4,65.2,1,0,2.38,5.9,5.74,5.27,5.14,12.1,26,26,106,4.1,0,347,347,68,5.10,56,6.07,2,30:06,3:05,,,,,,,,20,20,8,10,2,17,10,58.8,0,0,,,,,,,,,,,,35,35,199,5.7,1,340,340,0,,,,,,,,,,,,3,3,3,3,3,3,0
2408,2019_06_DEN_TEN,DEN,2019,2019-10-13,Sun,6,6,TEN,W 16-0,1,16,16,0,16,16,-1.0,-1.0,covered,41.0,under,18,18,28,10,64.3,167,0,1,0.0,3.6,67.1,1,10,3.45,6.0,5.76,4.36,4.21,9.3,30,30,103,3.4,1,270,270,59,4.58,62,3.29,1,29:46,2:55,8,8,51,6,40,14,91,,,,,,,,,,,,20,20,34,58.8,165,0,7,42,3,34.6,21,21,39,1.9,0,,,,,,,,,,,,,,,,,,,,,
2409,2019_06_MIA_WAS,MIA,2019,2019-10-13,Sun,5,6,WAS,L 16-17,1,16,16,17,-1,33,6.0,6.0,covered,42.0,under,27,27,43,16,62.8,187,1,2,2.3,4.7,63.8,5,30,10.42,4.3,3.90,2.72,2.44,6.9,21,21,84,4.0,1,271,271,69,3.93,58,5.36,2,32:39,3:09,5,5,45,6,56,11,101,21,21,7,10,4,14,3,21.4,2,2,100.0,,,,,,,,,,,33,33,145,4.4,0,311,311,0,,,,,,,,,,,,2,2,2,2,2,1,0
2410,2019_04_NWE_BUF,NWE,2019,2019-09-29,Sun,4,4,BUF,W 16-10,0,16,16,10,6,26,,,,,,18,18,39,21,46.2,150,0,1,0.0,2.6,45.9,0,0,0.00,3.8,3.85,2.69,2.69,8.3,23,23,74,3.2,1,,,,,,,,,,8,8,58,8,76,16,134,,,,,,,,,,,,22,22,44,50.0,240,0,5,40,4,28.6,22,22,135,6.1,1,375,375,4,23,23,6,13,4,13,2,15.4,2,1,50.0,,,,,,,
2411,2019_04_CAR_HOU,CAR,2019,2019-09-29,Sun,4,4,HOU,W 16-10,0,16,16,10,6,26,5.5,5.5,covered,47.5,under,24,24,34,10,70.6,203,0,0,0.0,0.0,89.3,3,29,8.11,6.0,5.49,5.97,5.49,8.5,28,28,94,3.4,1,297,297,65,4.57,62,4.26,3,30:38,3:06,6,6,35,7,81,13,116,19,19,3,15,1,14,7,50.0,0,0,,21,21,34,61.8,128,0,6,32,1,57.0,22,22,136,6.2,1,,,,18,18,8,7,3,11,4,36.4,0,0,,,,,,,,
2412,2019_04_CHI_MIN,CHI,2019,2019-09-29,Sun,4,4,MIN,W 16-6,1,16,16,6,10,22,1.0,1.0,covered,38.0,under,24,24,33,9,72.7,197,1,0,3.0,0.0,98.5,1,7,2.94,6.0,5.79,6.58,6.38,8.2,33,33,72,2.2,0,269,269,67,4.01,58,3.83,0,35:27,2:59,7,7,50,7,55,14,105,17,17,4,11,2,16,5,31.3,3,2,66.7,27,27,36,75.0,182,0,6,51,0,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,2019_03_DEN_GNB,DEN,2019,2019-09-22,Sun,3,3,GNB,L 16-27,0,16,16,27,-11,43,7.0,7.0,did not cover,42.0,over,20,20,29,9,69.0,161,0,1,0.0,3.4,75.8,6,52,17.14,5.6,4.60,4.00,3.31,8.1,38,38,149,3.9,2,310,310,73,4.25,52,6.00,3,35:34,2:58,,,,,,,,20,20,8,12,0,15,8,53.3,2,1,50.0,17,17,29,58.6,235,1,0,0,0,96.2,23,23,77,3.3,2,312,312,0,16,16,7,8,1,9,2,22.2,0,0,,3,3,3,3,3,2,0
2414,2019_02_CHI_DEN,CHI,2019,2019-09-15,Sun,2,2,DEN,W 16-14,0,16,16,14,2,30,-3.0,-3.0,did not cover,41.0,under,,,,,,,,,,,,,,,,,,,,29,29,153,5.3,1,273,273,56,4.88,76,4.89,0,27:01,3:06,7,7,65,10,81,17,146,18,18,7,7,4,11,3,27.3,1,1,100.0,35,35,50,70.0,282,1,2,10,1,82.2,24,24,90,3.8,0,372,372,1,27,27,5,19,3,14,3,21.4,3,3,100.0,,,,,,,
2415,2019_02_MIN_GNB,MIN,2019,2019-09-15,Sun,2,2,GNB,L 16-21,0,16,16,21,-5,37,3.0,3.0,did not cover,43.0,under,,,,,,,,,,,,,,,,,,,,27,27,198,7.3,1,421,421,60,7.02,69,4.86,4,25:54,3:18,8,8,100,6,35,14,135,,,,,,,,,,,,22,22,34,64.7,191,2,2,18,0,99.0,33,33,144,4.4,1,335,335,2,20,20,7,12,1,15,5,33.3,1,0,0.0,3,3,3,3,0,0,0
2416,2019_01_DEN_OAK,DEN,2019,2019-09-09,Mon,1,1,OAK,L 16-24,0,16,16,24,-8,40,-3.0,-3.0,did not cover,42.5,under,21,21,31,10,67.7,249,1,0,3.2,0.0,105.3,3,19,8.82,8.0,7.32,8.68,7.91,11.9,23,23,95,4.1,0,344,344,57,6.04,54,6.61,0,27:15,2:49,6,6,44,9,62,15,106,18,18,4,11,3,13,6,46.2,0,0,,22,22,26,84.6,259,1,0,0,0,121.0,28,28,98,3.5,2,357,357,0,19,19,8,11,0,14,10,71.4,0,0,,3,3,3,3,1,1,0
2417,2019_01_NYJ_BUF,NYJ,2019,2019-09-08,Sun,1,1,BUF,L 16-17,1,16,16,17,-1,33,-2.5,-2.5,did not cover,41.0,under,28,28,41,13,68.3,155,1,0,2.4,0.0,84.9,4,20,8.89,3.8,3.44,4.27,3.89,5.5,21,21,68,3.2,0,,,,,,,,,,8,8,67,7,55,15,122,17,17,3,12,2,17,7,41.2,2,1,50.0,24,24,37,64.9,242,1,1,12,2,69.9,25,25,128,5.1,1,370,370,4,23,23,8,11,4,10,5,50.0,1,0,0.0,2,2,2,2,1,1,0
2418,2018_17_PIT_CIN,PIT,2018,2018-12-30,Sun,16,17,CIN,W 16-13,1,16,16,13,3,29,,,,,,31,31,45,14,68.9,278,1,1,2.2,2.2,84.2,1,9,2.17,6.2,6.04,5.62,5.50,9.0,20,20,65,3.3,0,343,343,66,5.20,46,4.26,1,34:22,3:00,9,9,70,9,85,18,155,18,18,5,13,0,15,5,33.3,2,2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,2018_16_WAS_TEN,WAS,2018,2018-12-22,Sat,15,16,TEN,L 16-25,0,16,16,25,-9,41,11.5,11.5,covered,37.5,over,,,,,,,,,,,,,,,,,,,,34,34,161,4.7,0,292,292,59,4.95,55,5.29,2,33:03,2:44,8,8,49,2,10,10,59,17,17,7,9,1,14,8,57.1,0,0,,17,17,25,68.0,192,1,3,19,0,104.1,27,27,99,3.7,1,291,291,0,20,20,8,11,1,11,5,45.5,0,0,,3,3,2,1,2,2,0
2420,2018_15_OAK_CIN,OAK,2018,2018-12-16,Sun,14,15,CIN,L 16-30,0,16,16,30,-14,46,3.0,3.0,did not cover,46.0,push,21,21,38,17,55.3,229,1,0,2.6,0.0,85.7,5,34,11.63,6.0,5.33,6.55,5.79,10.9,,,,,,297,297,59,5.03,75,3.92,2,26:41,3:13,8,8,90,9,85,17,175,,,,,,,,,,,,,,,,,,,,,,41,41,171,4.2,2,294,294,1,18,18,8,7,3,19,8,42.1,2,2,100.0,3,3,3,3,3,3,0
2421,2018_15_WAS_JAX,WAS,2018,2018-12-16,Sun,14,15,JAX,W 16-13,0,16,16,13,3,29,7.5,7.5,covered,36.5,under,,,,,,,,,,,,,,,,,,,,33,33,109,3.3,0,,,,,,,,,,6,6,48,8,55,14,103,16,16,4,10,2,15,7,46.7,0,0,,,,,,,,,,,,26,26,172,6.6,0,,,,,,,,,,,,,,,,,,,,,
2422,2018_15_DEN_CLE,DEN,2018,2018-12-15,Sat,14,15,CLE,L 16-17,1,16,16,17,-1,33,-1.0,-1.0,did not cover,47.0,under,31,31,48,17,64.6,238,0,2,0.0,4.2,60.9,2,19,4.00,5.0,4.76,3.08,2.96,7.7,20,20,32,1.6,1,270,270,70,3.86,61,5.07,2,32:42,3:06,8,8,51,6,75,14,126,22,22,3,17,2,14,5,35.7,2,1,50.0,18,18,31,58.1,175,2,2,13,1,82.1,28,28,134,4.8,0,309,309,2,21,21,5,13,3,12,5,41.7,2,1,50.0,2,2,2,2,1,1,0
