Team,Date,Spread,Day,G#,Week,,Opp,Result,Spread,vs. Line,Over/Under,OU Result,Season,game_id
LAR,2021-10-03,-4.0,Sun,4,4,,ARI,L 20-37,-4.0,did not cover,49.5,over,2021,2021_04_LAR_ARI
LVR,2021-09-26,-4.0,Sun,3,3,,MIA,W 31-28 (OT),-4.0,did not cover,44.0,over,2021,2021_03_LVR_MIA
KAN,2021-09-19,-4.0,Sun,2,2,@,BAL,L 35-36,-4.0,did not cover,54.5,over,2021,2021_02_KAN_BAL
BAL,2021-09-13,-4.0,Mon,1,1,@,LVR,L 27-33 (OT),-4.0,did not cover,50.5,over,2021,2021_01_BAL_LVR
CAR,2021-09-12,-4.0,Sun,1,1,,NYJ,W 19-14,-4.0,covered,45.0,under,2021,2021_01_CAR_NYJ
SFO,2020-12-20,-4.0,Sun,14,15,@,DAL,L 33-41,-4.0,did not cover,46.0,over,2020,2020_15_SFO_DAL
CAR,2020-12-13,-4.0,Sun,13,14,,DEN,L 27-32,-4.0,did not cover,46.5,over,2020,2020_14_CAR_DEN
TEN,2020-12-06,-4.0,Sun,12,13,,CLE,L 35-41,-4.0,did not cover,54.0,over,2020,2020_13_TEN_CLE
TAM,2020-11-23,-4.0,Mon,11,11,,LAR,L 24-27,-4.0,did not cover,47.5,over,2020,2020_11_TAM_LAR
MIA,2020-11-22,-4.0,Sun,10,11,@,DEN,L 13-20,-4.0,did not cover,46.0,under,2020,2020_11_MIA_DEN
BUF,2020-11-01,-4.0,Sun,8,8,,NWE,W 24-21,-4.0,did not cover,41.0,over,2020,2020_08_BUF_NWE
BAL,2020-11-01,-4.0,Sun,7,8,,PIT,L 24-28,-4.0,did not cover,44.0,over,2020,2020_08_BAL_PIT
TEN,2020-10-18,-4.0,Sun,5,6,,HOU,W 42-36 (OT),-4.0,covered,52.0,over,2020,2020_06_TEN_HOU
NOR,2020-09-21,-4.0,Mon,2,2,@,LVR,L 24-34,-4.0,did not cover,47.5,over,2020,2020_02_NOR_LVR
SEA,2020-09-20,-4.0,Sun,2,2,,NWE,W 35-30,-4.0,covered,45.0,over,2020,2020_02_SEA_NWE
NOR,2020-09-13,-4.0,Sun,1,1,,TAM,W 34-23,-4.0,covered,48.5,over,2020,2020_01_NOR_TAM
PHI,2019-12-29,-4.0,Sun,16,17,@,NYG,W 34-17,-4.0,covered,44.0,over,2019,2019_17_PHI_NYG
MIN,2019-12-23,-4.0,Mon,15,16,,GNB,L 10-23,-4.0,did not cover,47.0,under,2019,2019_16_MIN_GNB
GNB,2019-12-15,-4.0,Sun,14,15,,CHI,W 21-13,-4.0,covered,40.0,under,2019,2019_15_GNB_CHI
DET,2019-11-24,-4.0,Sun,11,12,@,WAS,L 16-19,-4.0,did not cover,39.0,under,2019,2019_12_DET_WAS
BAL,2019-11-17,-4.0,Sun,10,11,,HOU,W 41-7,-4.0,covered,51.0,under,2019,2019_11_BAL_HOU
LAR,2019-11-10,-4.0,Sun,9,10,@,PIT,L 12-17,-4.0,did not cover,43.0,under,2019,2019_10_LAR_PIT
CLE,2019-11-03,-4.0,Sun,8,9,@,DEN,L 19-24,-4.0,did not cover,39.0,over,2019,2019_09_CLE_DEN
GNB,2019-11-03,-4.0,Sun,9,9,@,LAC,L 11-26,-4.0,did not cover,50.0,under,2019,2019_09_GNB_LAC
SEA,2019-11-03,-4.0,Sun,9,9,,TAM,W 40-34 (OT),-4.0,covered,51.0,over,2019,2019_09_SEA_TAM
JAX,2019-10-20,-4.0,Sun,7,7,@,CIN,W 27-17,-4.0,covered,44.5,under,2019,2019_07_JAX_CIN
CHI,2019-10-20,-4.0,Sun,6,7,,NOR,L 25-36,-4.0,did not cover,37.0,over,2019,2019_07_CHI_NOR
HOU,2019-10-06,-4.0,Sun,5,5,,ATL,W 53-32,-4.0,covered,49.0,over,2019,2019_05_HOU_ATL
LAC,2019-10-06,-4.0,Sun,5,5,,DEN,L 13-20,-4.0,did not cover,46.0,under,2019,2019_05_LAC_DEN
LAR,2019-09-22,-4.0,Sun,3,3,@,CLE,W 20-13,-4.0,covered,48.0,under,2019,2019_03_LAR_CLE
PHI,2019-09-22,-4.0,Sun,3,3,,DET,L 24-27,-4.0,did not cover,45.0,over,2019,2019_03_PHI_DET
PIT,2019-09-15,-4.0,Sun,2,2,,SEA,L 26-28,-4.0,did not cover,47.0,over,2019,2019_02_PIT_SEA
CHI,2018-12-23,-4.0,Sun,15,16,@,SFO,W 14-9,-4.0,covered,44.0,under,2018,2018_16_CHI_SFO
LAC,2018-12-22,-4.0,Sat,15,16,,BAL,L 10-22,-4.0,did not cover,42.5,under,2018,2018_16_LAC_BAL
GNB,2018-12-09,-4.0,Sun,13,14,,ATL,W 34-20,-4.0,covered,50.5,over,2018,2018_14_GNB_ATL
HOU,2018-12-09,-4.0,Sun,13,14,,IND,L 21-24,-4.0,did not cover,49.0,under,2018,2018_14_HOU_IND
DEN,2018-12-02,-4.0,Sun,12,13,@,CIN,W 24-10,-4.0,covered,45.0,under,2018,2018_13_DEN_CIN
IND,2018-12-02,-4.0,Sun,12,13,@,JAX,L 0-6,-4.0,did not cover,45.5,under,2018,2018_13_IND_JAX
CHI,2018-12-02,-4.0,Sun,12,13,@,NYG,L 27-30 (OT),-4.0,did not cover,44.0,over,2018,2018_13_CHI_NYG
CAR,2018-11-18,-4.0,Sun,10,11,@,DET,L 19-20,-4.0,did not cover,48.0,under,2018,2018_11_CAR_DET
PIT,2018-11-18,-4.0,Sun,10,11,@,JAX,W 20-16,-4.0,push,47.0,under,2018,2018_11_PIT_JAX
JAX,2017-12-24,-4.0,Sun,15,16,@,SFO,L 33-44,-4.0,did not cover,43.0,over,2017,2017_16_JAX_SFO
WAS,2017-12-17,-4.0,Sun,14,15,,ARI,W 20-15,-4.0,covered,40.0,under,2017,2017_15_WAS_ARI
DAL,2017-12-10,-4.0,Sun,13,14,@,NYG,W 30-10,-4.0,covered,42.0,under,2017,2017_14_DAL_NYG
KAN,2017-12-03,-4.0,Sun,12,13,@,NYJ,L 31-38,-4.0,did not cover,44.0,over,2017,2017_13_KAN_NYJ
PIT,2017-10-22,-4.0,Sun,7,7,,CIN,W 29-14,-4.0,covered,40.0,over,2017,2017_07_PIT_CIN
SEA,2017-10-22,-4.0,Sun,6,7,@,NYG,W 24-7,-4.0,covered,39.0,under,2017,2017_07_SEA_NYG
NOR,2017-10-01,-4.0,Sun,4,4,@,MIA,W 20-0,-4.0,covered,51.5,under,2017,2017_04_NOR_MIA
JAX,2017-10-01,-4.0,Sun,4,4,@,NYJ,L 20-23 (OT),-4.0,did not cover,38.5,over,2017,2017_04_JAX_NYJ
KAN,2017-09-17,-4.0,Sun,2,2,,PHI,W 27-20,-4.0,covered,46.5,over,2017,2017_02_KAN_PHI
DAL,2022-12-24,-4.5,Sat,15,16,,PHI,W 40-34,-4.5,covered,47.0,over,2022,2022_16_DAL_PHI
WAS,2022-12-18,-4.5,Sun,14,15,,NYG,L 12-20,-4.5,did not cover,40.5,under,2022,2022_15_WAS_NYG
SFO,2022-12-04,-4.5,Sun,12,13,,MIA,W 33-17,-4.5,covered,45.5,over,2022,2022_13_SFO_MIA
GNB,2022-12-04,-4.5,Sun,13,13,@,CHI,W 28-19,-4.5,covered,45.0,over,2022,2022_13_GNB_CHI
NYG,2022-11-13,-4.5,Sun,9,10,,HOU,W 24-16,-4.5,covered,41.0,under,2022,2022_10_NYG_HOU
LAC,2022-10-23,-4.5,Sun,7,7,,SEA,L 23-37,-4.5,did not cover,50.5,over,2022,2022_07_LAC_SEA
GNB,2022-10-23,-4.5,Sun,7,7,@,WAS,L 21-23,-4.5,did not cover,41.5,over,2022,2022_07_GNB_WAS
LAC,2022-10-17,-4.5,Mon,6,6,,DEN,W 19-16 (OT),-4.5,did not cover,45.5,under,2022,2022_06_LAC_DEN
SFO,2022-10-16,-4.5,Sun,6,6,@,ATL,L 14-28,-4.5,did not cover,45.0,under,2022,2022_06_SFO_ATL
BUF,2022-09-25,-4.5,Sun,3,3,@,MIA,L 19-21,-4.5,did not cover,53.0,under,2022,2022_03_BUF_MIA
CLE,2022-09-22,-4.5,Thu,3,3,,PIT,W 29-17,-4.5,covered,38.5,over,2022,2022_03_CLE_PIT
PHI,2022-01-02,-4.5,Sun,16,17,@,WAS,W 20-16,-4.5,did not cover,44.5,under,2021,2021_17_PHI_WAS
DAL,2021-12-12,-4.5,Sun,13,14,@,WAS,W 27-20,-4.5,covered,48.0,under,2021,2021_14_DAL_WAS
BAL,2021-12-05,-4.5,Sun,12,13,@,PIT,L 19-20,-4.5,did not cover,44.0,under,2021,2021_13_BAL_PIT
TAM,2021-10-31,-4.5,Sun,8,8,@,NOR,L 27-36,-4.5,did not cover,49.0,over,2021,2021_08_TAM_NOR
LAC,2021-10-31,-4.5,Sun,7,8,,NWE,L 24-27,-4.5,did not cover,49.5,over,2021,2021_08_LAC_NWE
CLE,2021-10-31,-4.5,Sun,8,8,,PIT,L 10-15,-4.5,did not cover,43.0,under,2021,2021_08_CLE_PIT
NOR,2021-10-25,-4.5,Mon,6,7,@,SEA,W 13-10,-4.5,did not cover,42.5,under,2021,2021_07_NOR_SEA
TEN,2021-10-10,-4.5,Sun,5,5,@,JAX,W 37-19,-4.5,covered,48.5,over,2021,2021_05_TEN_JAX
GNB,2021-01-03,-4.5,Sun,16,17,@,CHI,W 35-16,-4.5,covered,48.0,over,2020,2020_17_GNB_CHI
BUF,2020-11-29,-4.5,Sun,11,12,,LAC,W 27-17,-4.5,covered,51.5,under,2020,2020_12_BUF_LAC
CLE,2020-11-15,-4.5,Sun,9,10,,HOU,W 10-7,-4.5,did not cover,46.5,under,2020,2020_10_CLE_HOU
ATL,2020-11-08,-4.5,Sun,9,9,,DEN,W 34-27,-4.5,covered,50.5,over,2020,2020_09_ATL_DEN
CLE,2020-10-25,-4.5,Sun,7,7,@,CIN,W 37-34,-4.5,did not cover,50.0,over,2020,2020_07_CLE_CIN
SEA,2020-10-04,-4.5,Sun,4,4,@,MIA,W 31-23,-4.5,covered,55.0,under,2020,2020_04_SEA_MIA
ARI,2020-09-27,-4.5,Sun,3,3,,DET,L 23-26,-4.5,did not cover,55.5,under,2020,2020_03_ARI_DET
CHI,2020-09-20,-4.5,Sun,2,2,,NYG,W 17-13,-4.5,did not cover,42.5,under,2020,2020_02_CHI_NYG
LAC,2019-12-01,-4.5,Sun,12,13,@,DEN,L 20-23,-4.5,did not cover,39.0,over,2019,2019_13_LAC_DEN
TEN,2019-11-24,-4.5,Sun,11,12,,JAX,W 42-20,-4.5,covered,42.0,over,2019,2019_12_TEN_JAX
NWE,2019-11-17,-4.5,Sun,10,11,@,PHI,W 17-10,-4.5,covered,45.0,under,2019,2019_11_NWE_PHI
SFO,2019-10-27,-4.5,Sun,7,8,,CAR,W 51-13,-4.5,covered,41.0,over,2019,2019_08_SFO_CAR
KAN,2019-09-22,-4.5,Sun,3,3,,BAL,W 33-28,-4.5,covered,52.0,over,2019,2019_03_KAN_BAL
BUF,2018-12-09,-4.5,Sun,13,14,,NYJ,L 23-27,-4.5,did not cover,37.0,over,2018,2018_14_BUF_NYJ
PHI,2018-11-25,-4.5,Sun,11,12,,NYG,W 25-22,-4.5,did not cover,49.0,under,2018,2018_12_PHI_NYG
ARI,2018-11-18,-4.5,Sun,10,11,,OAK,L 21-23,-4.5,did not cover,41.0,over,2018,2018_11_ARI_OAK
DAL,2018-11-05,-4.5,Mon,8,9,,TEN,L 14-28,-4.5,did not cover,40.5,over,2018,2018_09_DAL_TEN
MIN,2018-11-04,-4.5,Sun,9,9,,DET,W 24-9,-4.5,covered,47.5,under,2018,2018_09_MIN_DET
ATL,2018-10-22,-4.5,Mon,7,7,,NYG,W 23-20,-4.5,did not cover,52.0,under,2018,2018_07_ATL_NYG
CHI,2018-09-17,-4.5,Mon,2,2,,SEA,W 24-17,-4.5,covered,42.5,under,2018,2018_02_CHI_SEA
PIT,2018-09-16,-4.5,Sun,2,2,,KAN,L 37-42,-4.5,did not cover,52.0,over,2018,2018_02_PIT_KAN
WAS,2017-12-31,-4.5,Sun,16,17,@,NYG,L 10-18,-4.5,did not cover,41.0,under,2017,2017_17_WAS_NYG
DAL,2017-12-24,-4.5,Sun,15,16,,SEA,L 12-21,-4.5,did not cover,47.0,under,2017,2017_16_DAL_SEA
KAN,2017-12-10,-4.5,Sun,13,14,,OAK,W 26-15,-4.5,covered,48.5,under,2017,2017_14_KAN_OAK
PIT,2017-12-04,-4.5,Mon,12,13,@,CIN,W 23-20,-4.5,did not cover,42.5,over,2017,2017_13_PIT_CIN
TEN,2017-11-12,-4.5,Sun,9,10,,CIN,W 24-20,-4.5,did not cover,40.5,over,2017,2017_10_TEN_CIN
CHI,2017-11-12,-4.5,Sun,9,10,,GNB,L 16-23,-4.5,did not cover,37.5,over,2017,2017_10_CHI_GNB
CAR,2017-09-10,-4.5,Sun,1,1,@,SFO,W 23-3,-4.5,covered,45.5,under,2017,2017_01_CAR_SFO
GNB,2023-01-08,-5.0,Sun,17,18,,DET,L 16-20,-5.0,did not cover,49.0,under,2022,2022_18_GNB_DET
KAN,2022-11-20,-5.0,Sun,10,11,@,LAC,W 30-27,-5.0,did not cover,52.5,over,2022,2022_11_KAN_LAC
NWE,2022-11-06,-5.0,Sun,9,9,,IND,W 26-3,-5.0,covered,40.5,under,2022,2022_09_NWE_IND
PHI,2022-10-09,-5.0,Sun,5,5,@,ARI,W 20-17,-5.0,did not cover,49.0,under,2022,2022_05_PHI_ARI
NOR,2022-10-09,-5.0,Sun,5,5,,SEA,W 39-32,-5.0,covered,45.0,over,2022,2022_05_NOR_SEA
TEN,2022-09-11,-5.0,Sun,1,1,,NYG,L 20-21,-5.0,did not cover,44.0,under,2022,2022_01_TEN_NYG
PHI,2021-12-05,-5.0,Sun,13,13,@,NYJ,W 33-18,-5.0,covered,43.5,over,2021,2021_13_PHI_NYJ
DAL,2021-12-02,-5.0,Thu,12,13,@,NOR,W 27-17,-5.0,covered,47.5,under,2021,2021_13_DAL_NOR
BAL,2021-11-21,-5.0,Sun,10,11,@,CHI,W 16-13,-5.0,did not cover,43.5,under,2021,2021_11_BAL_CHI
PIT,2021-10-17,-5.0,Sun,6,6,,SEA,W 23-20 (OT),-5.0,did not cover,43.0,push,2021,2021_06_PIT_SEA
ARI,2021-10-10,-5.0,Sun,5,5,,SFO,W 17-10,-5.0,covered,48.5,under,2021,2021_05_ARI_SFO
ARI,2020-12-26,-5.0,Sat,15,16,,SFO,L 12-20,-5.0,did not cover,48.5,under,2020,2020_16_ARI_SFO
LAR,2020-12-10,-5.0,Thu,13,14,,NWE,W 24-3,-5.0,covered,43.5,under,2020,2020_14_LAR_NWE
LAR,2020-11-29,-5.0,Sun,11,12,,SFO,L 20-23,-5.0,did not cover,45.0,under,2020,2020_12_LAR_SFO
PHI,2020-11-15,-5.0,Sun,9,10,@,NYG,L 17-27,-5.0,did not cover,46.5,under,2020,2020_10_PHI_NYG
PHI,2020-10-22,-5.0,Thu,7,7,,NYG,W 22-21,-5.0,did not cover,44.5,under,2020,2020_07_PHI_NYG
GNB,2020-10-05,-5.0,Mon,4,4,,ATL,W 30-16,-5.0,covered,56.5,under,2020,2020_04_GNB_ATL
CHI,2019-12-29,-5.0,Sun,16,17,@,MIN,W 21-19,-5.0,did not cover,36.5,over,2019,2019_17_CHI_MIN
IND,2019-12-29,-5.0,Sun,16,17,@,JAX,L 20-38,-5.0,did not cover,41.5,over,2019,2019_17_IND_JAX
NYJ,2019-12-08,-5.0,Sun,13,14,,MIA,W 22-21,-5.0,did not cover,47.0,under,2019,2019_14_NYJ_MIA
NOR,2019-11-17,-5.0,Sun,10,11,@,TAM,W 34-17,-5.0,covered,50.5,over,2019,2019_11_NOR_TAM
LAR,2019-11-17,-5.0,Sun,10,11,,CHI,W 17-7,-5.0,covered,40.0,under,2019,2019_11_LAR_CHI
KAN,2019-11-10,-5.0,Sun,10,10,@,TEN,L 32-35,-5.0,did not cover,49.0,over,2019,2019_10_KAN_TEN
GNB,2019-11-10,-5.0,Sun,10,10,,CAR,W 24-16,-5.0,covered,49.0,under,2019,2019_10_GNB_CAR
PHI,2019-11-03,-5.0,Sun,9,9,,CHI,W 22-14,-5.0,covered,41.0,under,2019,2019_09_PHI_CHI
GNB,2019-10-27,-5.0,Sun,8,8,@,KAN,W 31-24,-5.0,covered,48.0,over,2019,2019_08_GNB_KAN
HOU,2019-10-27,-5.0,Sun,8,8,,OAK,W 27-24,-5.0,did not cover,52.0,under,2019,2019_08_HOU_OAK
SFO,2019-10-07,-5.0,Mon,4,5,,CLE,W 31-3,-5.0,covered,47.5,under,2019,2019_05_SFO_CLE
CHI,2019-09-23,-5.0,Mon,3,3,@,WAS,W 31-15,-5.0,covered,41.0,over,2019,2019_03_CHI_WAS
SEA,2019-09-22,-5.0,Sun,3,3,,NOR,L 27-33,-5.0,did not cover,44.0,over,2019,2019_03_SEA_NOR
TAM,2019-09-22,-5.0,Sun,3,3,,NYG,L 31-32,-5.0,did not cover,48.0,over,2019,2019_03_TAM_NYG
HOU,2018-12-02,-5.0,Sun,12,13,,CLE,W 29-13,-5.0,covered,47.5,under,2018,2018_13_HOU_CLE
NWE,2018-11-04,-5.0,Sun,9,9,,GNB,W 31-17,-5.0,covered,56.0,under,2018,2018_09_NWE_GNB
PHI,2018-10-21,-5.0,Sun,7,7,,CAR,L 17-21,-5.0,did not cover,45.0,under,2018,2018_07_PHI_CAR
LAC,2018-10-07,-5.0,Sun,5,5,,OAK,W 26-10,-5.0,covered,52.0,under,2018,2018_05_LAC_OAK
ATL,2017-12-31,-5.0,Sun,16,17,,CAR,W 22-10,-5.0,covered,44.5,under,2017,2017_17_ATL_CAR
PIT,2017-12-31,-5.0,Sun,16,17,,CLE,W 28-24,-5.0,did not cover,38.5,over,2017,2017_17_PIT_CLE
DET,2017-12-16,-5.0,Sat,14,15,,CHI,W 20-10,-5.0,covered,43.5,under,2017,2017_15_DET_CHI
JAX,2017-11-12,-5.0,Sun,9,10,,LAC,W 20-17 (OT),-5.0,did not cover,40.5,under,2017,2017_10_JAX_LAC
PHI,2017-10-23,-5.0,Mon,7,7,,WAS,W 34-24,-5.0,covered,48.5,over,2017,2017_07_PHI_WAS
MIN,2017-10-22,-5.0,Sun,7,7,,BAL,W 24-16,-5.0,covered,37.5,over,2017,2017_07_MIN_BAL
DAL,2017-10-01,-5.0,Sun,4,4,,LAR,L 30-35,-5.0,did not cover,51.0,over,2017,2017_04_DAL_LAR
CAR,2017-09-24,-5.0,Sun,3,3,,NOR,L 13-34,-5.0,did not cover,46.5,over,2017,2017_03_CAR_NOR
PHI,2017-09-24,-5.0,Sun,3,3,,NYG,W 27-24,-5.0,did not cover,43.0,over,2017,2017_03_PHI_NYG
CIN,2017-09-14,-5.0,Thu,2,2,,HOU,L 9-13,-5.0,did not cover,38.0,under,2017,2017_02_CIN_HOU
PHI,2023-01-01,-5.5,Sun,16,17,,NOR,L 10-20,-5.5,did not cover,41.5,under,2022,2022_17_PHI_NOR
NYG,2023-01-01,-5.5,Sun,16,17,,IND,W 38-10,-5.5,covered,39.0,over,2022,2022_17_NYG_IND
CIN,2022-12-11,-5.5,Sun,13,14,,CLE,W 23-10,-5.5,covered,46.5,under,2022,2022_14_CIN_CLE
BAL,2022-10-16,-5.5,Sun,6,6,@,NYG,L 20-24,-5.5,did not cover,45.5,under,2022,2022_06_BAL_NYG
LAR,2022-10-09,-5.5,Sun,5,5,,DAL,L 10-22,-5.5,did not cover,42.0,under,2022,2022_05_LAR_DAL
KAN,2022-09-25,-5.5,Sun,3,3,@,IND,L 17-20,-5.5,did not cover,51.0,under,2022,2022_03_KAN_IND
LVR,2022-09-18,-5.5,Sun,2,2,,ARI,L 23-29 (OT),-5.5,did not cover,51.5,over,2022,2022_02_LVR_ARI
NOR,2022-09-11,-5.5,Sun,1,1,@,ATL,W 27-26,-5.5,did not cover,43.5,over,2022,2022_01_NOR_ATL
CLE,2022-01-09,-5.5,Sun,17,18,,CIN,W 21-16,-5.5,did not cover,37.0,push,2021,2021_18_CLE_CIN
ARI,2022-01-09,-5.5,Sun,17,18,,SEA,L 30-38,-5.5,did not cover,48.0,over,2021,2021_18_ARI_SEA
NOR,2021-12-12,-5.5,Sun,13,14,@,NYJ,W 30-9,-5.5,covered,43.0,under,2021,2021_14_NOR_NYJ
LAC,2021-11-21,-5.5,Sun,10,11,,PIT,W 41-37,-5.5,did not cover,47.5,over,2021,2021_11_LAC_PIT
MIA,2021-11-07,-5.5,Sun,9,9,,HOU,W 17-9,-5.5,covered,46.5,under,2021,2021_09_MIA_HOU
LVR,2021-10-10,-5.5,Sun,5,5,,CHI,L 9-20,-5.5,did not cover,45.5,under,2021,2021_05_LVR_CHI
TEN,2021-09-26,-5.5,Sun,3,3,,IND,W 25-16,-5.5,covered,47.5,under,2021,2021_03_TEN_IND
KAN,2021-09-12,-5.5,Sun,1,1,,CLE,W 33-29,-5.5,did not cover,54.5,over,2021,2021_01_KAN_CLE
BUF,2020-12-19,-5.5,Sat,14,15,@,DEN,W 48-19,-5.5,covered,49.0,over,2020,2020_15_BUF_DEN
GNB,2020-11-01,-5.5,Sun,7,8,,MIN,L 22-28,-5.5,did not cover,47.0,over,2020,2020_08_GNB_MIN
NOR,2020-11-01,-5.5,Sun,7,8,@,CHI,W 26-23 (OT),-5.5,did not cover,41.0,over,2020,2020_08_NOR_CHI
KAN,2020-10-19,-5.5,Mon,6,6,@,BUF,W 26-17,-5.5,covered,55.0,under,2020,2020_06_KAN_BUF
SEA,2020-09-27,-5.5,Sun,3,3,,DAL,W 38-31,-5.5,covered,58.0,over,2020,2020_03_SEA_DAL
PHI,2020-09-27,-5.5,Sun,3,3,,CIN,T 23-23 (OT),-5.5,did not cover,46.5,under,2020,2020_03_PHI_CIN
BUF,2020-09-20,-5.5,Sun,2,2,@,MIA,W 31-28,-5.5,did not cover,42.5,over,2020,2020_02_BUF_MIA
PHI,2020-09-13,-5.5,Sun,1,1,@,WAS,L 17-27,-5.5,did not cover,41.5,over,2020,2020_01_PHI_WAS
DEN,2019-12-29,-5.5,Sun,16,17,,OAK,W 16-15,-5.5,did not cover,41.5,under,2019,2019_17_DEN_OAK
TAM,2019-12-15,-5.5,Sun,14,15,@,DET,W 38-17,-5.5,covered,46.0,over,2019,2019_15_TAM_DET
BAL,2019-12-01,-5.5,Sun,12,13,,SFO,W 20-17,-5.5,did not cover,45.0,under,2019,2019_13_BAL_SFO
CHI,2019-11-28,-5.5,Thu,12,13,@,DET,W 24-20,-5.5,did not cover,37.5,over,2019,2019_13_CHI_DET
PIT,2019-11-24,-5.5,Sun,11,12,@,CIN,W 16-10,-5.5,covered,37.5,under,2019,2019_12_PIT_CIN
NWE,2019-11-24,-5.5,Sun,11,12,,DAL,W 13-9,-5.5,did not cover,44.0,under,2019,2019_12_NWE_DAL
KAN,2019-11-18,-5.5,Mon,11,11,@,LAC,W 24-17,-5.5,covered,52.5,under,2019,2019_11_KAN_LAC
TAM,2019-11-10,-5.5,Sun,9,10,,ARI,W 30-27,-5.5,did not cover,51.0,over,2019,2019_10_TAM_ARI
MIN,2019-11-03,-5.5,Sun,9,9,@,KAN,L 23-26,-5.5,did not cover,46.0,over,2019,2019_09_MIN_KAN
GNB,2019-10-20,-5.5,Sun,7,7,,OAK,W 42-24,-5.5,covered,48.0,over,2019,2019_07_GNB_OAK
MIN,2019-10-06,-5.5,Sun,5,5,@,NYG,W 28-10,-5.5,covered,44.0,under,2019,2019_05_MIN_NYG
SEA,2019-09-29,-5.5,Sun,4,4,@,ARI,W 27-10,-5.5,covered,49.0,under,2019,2019_04_SEA_ARI
HOU,2019-09-29,-5.5,Sun,4,4,,CAR,L 10-16,-5.5,did not cover,47.5,under,2019,2019_04_HOU_CAR
IND,2019-09-29,-5.5,Sun,4,4,,OAK,L 24-31,-5.5,did not cover,46.0,over,2019,2019_04_IND_OAK
BUF,2019-09-22,-5.5,Sun,3,3,,CIN,W 21-17,-5.5,did not cover,43.5,under,2019,2019_03_BUF_CIN
CLE,2019-09-08,-5.5,Sun,1,1,,TEN,L 13-43,-5.5,did not cover,44.0,over,2019,2019_01_CLE_TEN
NWE,2019-09-08,-5.5,Sun,1,1,,PIT,W 33-3,-5.5,covered,49.0,under,2019,2019_01_NWE_PIT
BUF,2018-12-30,-5.5,Sun,16,17,,MIA,W 42-17,-5.5,covered,39.5,over,2018,2018_17_BUF_MIA
IND,2018-12-30,-5.5,Sun,16,17,@,TEN,W 33-17,-5.5,covered,42.5,over,2018,2018_17_IND_TEN
CHI,2018-12-16,-5.5,Sun,14,15,,GNB,W 24-17,-5.5,covered,46.5,under,2018,2018_15_CHI_GNB
TEN,2018-12-06,-5.5,Thu,13,14,,JAX,W 30-9,-5.5,covered,37.5,over,2018,2018_14_TEN_JAX
PHI,2018-12-03,-5.5,Mon,12,13,,WAS,W 28-13,-5.5,covered,45.0,under,2018,2018_13_PHI_WAS
ATL,2018-11-11,-5.5,Sun,9,10,@,CLE,L 16-28,-5.5,did not cover,49.5,under,2018,2018_10_ATL_CLE
NOR,2018-10-08,-5.5,Mon,5,5,,WAS,W 43-19,-5.5,covered,51.5,over,2018,2018_05_NOR_WAS
BAL,2018-09-23,-5.5,Sun,3,3,,DEN,W 27-14,-5.5,covered,46.0,under,2018,2018_03_BAL_DEN
CHI,2018-09-23,-5.5,Sun,3,3,@,ARI,W 16-14,-5.5,did not cover,39.0,under,2018,2018_03_CHI_ARI
KAN,2018-09-23,-5.5,Sun,3,3,,SFO,W 38-27,-5.5,covered,53.0,over,2018,2018_03_KAN_SFO
DEN,2018-09-16,-5.5,Sun,2,2,,OAK,W 20-19,-5.5,did not cover,44.0,under,2018,2018_02_DEN_OAK
ATL,2018-09-16,-5.5,Sun,2,2,,CAR,W 31-24,-5.5,covered,44.0,over,2018,2018_02_ATL_CAR
IND,2017-12-31,-5.5,Sun,16,17,,HOU,W 22-13,-5.5,covered,41.5,under,2017,2017_17_IND_HOU
NOR,2017-12-24,-5.5,Sun,15,16,,ATL,W 23-13,-5.5,covered,52.0,under,2017,2017_16_NOR_ATL
CHI,2017-12-24,-5.5,Sun,15,16,,CLE,W 20-3,-5.5,covered,37.0,under,2017,2017_16_CHI_CLE
LAR,2017-12-24,-5.5,Sun,15,16,@,TEN,W 27-23,-5.5,did not cover,46.0,over,2017,2017_16_LAR_TEN
NOR,2017-12-03,-5.5,Sun,12,13,,CAR,W 31-21,-5.5,covered,48.0,over,2017,2017_13_NOR_CAR
CAR,2017-11-26,-5.5,Sun,11,12,@,NYJ,W 35-27,-5.5,covered,39.5,over,2017,2017_12_CAR_NYJ
LAR,2017-11-05,-5.5,Sun,8,9,@,NYG,W 51-17,-5.5,covered,42.5,over,2017,2017_09_LAR_NYG
TEN,2017-10-22,-5.5,Sun,7,7,@,CLE,W 12-9 (OT),-5.5,did not cover,42.5,under,2017,2017_07_TEN_CLE
BAL,2017-10-15,-5.5,Sun,6,6,,CHI,L 24-27 (OT),-5.5,did not cover,39.5,over,2017,2017_06_BAL_CHI
MIA,2017-09-24,-5.5,Sun,2,3,@,NYJ,L 6-20,-5.5,did not cover,43.0,under,2017,2017_03_MIA_NYJ
NWE,2017-09-17,-5.5,Sun,2,2,@,NOR,W 36-20,-5.5,covered,55.0,over,2017,2017_02_NWE_NOR
HOU,2017-09-10,-5.5,Sun,1,1,,JAX,L 7-29,-5.5,did not cover,38.0,under,2017,2017_01_HOU_JAX
SEA,2023-01-08,-6.0,Sun,17,18,,LAR,W 19-16 (OT),-6.0,did not cover,41.5,under,2022,2022_18_SEA_LAR
ATL,2023-01-01,-6.0,Sun,16,17,,ARI,W 20-19,-6.0,did not cover,41.0,under,2022,2022_17_ATL_ARI
