Team,Date,Att,Day,G#,Week,,Opp,Result,Att,Yds,Y/A,TD,Season,game_id
BUF,2019-09-29,22,Sun,4,4,,NWE,L 10-16,22,135,6.1,1,2019,2019_04_BUF_NWE
HOU,2019-09-29,22,Sun,4,4,,CAR,L 10-16,22,136,6.2,1,2019,2019_04_HOU_CAR
PIT,2019-09-22,22,Sun,3,3,@,SFO,L 20-24,22,79,3.6,0,2019,2019_03_PIT_SFO
ARI,2019-09-22,22,Sun,3,3,,CAR,L 20-38,22,121,5.5,0,2019,2019_03_ARI_CAR
KAN,2019-09-15,22,Sun,2,2,@,OAK,W 28-10,22,31,1.4,0,2019,2019_02_KAN_OAK
GNB,2019-09-05,22,Thu,1,1,@,CHI,W 10-3,22,47,2.1,0,2019,2019_01_GNB_CHI
DAL,2018-12-30,22,Sun,16,17,@,NYG,W 36-35,22,51,2.3,1,2018,2018_17_DAL_NYG
SFO,2018-12-30,22,Sun,16,17,@,LAR,L 32-48,22,127,5.8,1,2018,2018_17_SFO_LAR
PHI,2018-12-23,22,Sun,15,16,,HOU,W 32-30,22,57,2.6,0,2018,2018_16_PHI_HOU
DAL,2018-12-16,22,Sun,14,15,@,IND,L 0-23,22,112,5.1,0,2018,2018_15_DAL_IND
ARI,2018-12-16,22,Sun,14,15,@,ATL,L 14-40,22,60,2.7,1,2018,2018_15_ARI_ATL
WAS,2018-12-09,22,Sun,13,14,,NYG,L 16-40,22,84,3.8,1,2018,2018_14_WAS_NYG
TEN,2018-12-02,22,Sun,12,13,,NYJ,W 26-22,22,130,5.9,1,2018,2018_13_TEN_NYJ
LAC,2018-12-02,22,Sun,12,13,@,PIT,W 33-30,22,85,3.9,1,2018,2018_13_LAC_PIT
CHI,2018-11-11,22,Sun,9,10,,DET,W 34-22,22,54,2.5,2,2018,2018_10_CHI_DET
OAK,2018-11-11,22,Sun,9,10,,LAC,L 6-20,22,114,5.2,0,2018,2018_10_OAK_LAC
CAR,2018-11-08,22,Thu,9,10,@,PIT,L 21-52,22,95,4.3,1,2018,2018_10_CAR_PIT
LAC,2018-11-04,22,Sun,8,9,@,SEA,W 25-17,22,160,7.3,1,2018,2018_09_LAC_SEA
MIN,2018-10-28,22,Sun,8,8,,NOR,L 20-30,22,85,3.9,1,2018,2018_08_MIN_NOR
DAL,2018-10-21,22,Sun,7,7,@,WAS,L 17-20,22,73,3.3,1,2018,2018_07_DAL_WAS
BUF,2018-10-21,22,Sun,7,7,@,IND,L 5-37,22,135,6.1,0,2018,2018_07_BUF_IND
JAX,2018-10-21,22,Sun,7,7,,HOU,L 7-20,22,70,3.2,0,2018,2018_07_JAX_HOU
ATL,2018-10-14,22,Sun,6,6,,TAM,W 34-29,22,70,3.2,1,2018,2018_06_ATL_TAM
MIA,2018-10-07,22,Sun,5,5,@,CIN,L 17-27,22,128,5.8,0,2018,2018_05_MIA_CIN
DEN,2018-10-01,22,Mon,4,4,,KAN,L 23-27,22,159,7.2,2,2018,2018_04_DEN_KAN
TEN,2018-09-30,22,Sun,4,4,,PHI,W 26-23 (OT),22,70,3.2,1,2018,2018_04_TEN_PHI
PHI,2018-09-30,22,Sun,4,4,@,TEN,L 23-26 (OT),22,117,5.3,0,2018,2018_04_PHI_TEN
PIT,2018-09-24,22,Mon,3,3,@,TAM,W 30-27,22,78,3.5,0,2018,2018_03_PIT_TAM
ATL,2018-09-23,22,Sun,3,3,,NOR,L 37-43 (OT),22,48,2.2,0,2018,2018_03_ATL_NOR
SEA,2018-09-17,22,Mon,2,2,@,CHI,L 17-24,22,74,3.4,0,2018,2018_02_SEA_CHI
WAS,2018-09-16,22,Sun,2,2,,IND,L 9-21,22,65,3.0,0,2018,2018_02_WAS_IND
BUF,2018-09-16,22,Sun,2,2,,LAC,L 20-31,22,84,3.8,1,2018,2018_02_BUF_LAC
BAL,2018-09-13,22,Thu,2,2,@,CIN,L 23-34,22,66,3.0,1,2018,2018_02_BAL_CIN
BUF,2018-09-09,22,Sun,1,1,@,BAL,L 3-47,22,83,3.8,0,2018,2018_01_BUF_BAL
IND,2018-09-09,22,Sun,1,1,,CIN,L 23-34,22,75,3.4,0,2018,2018_01_IND_CIN
DAL,2018-09-09,22,Sun,1,1,@,CAR,L 8-16,22,94,4.3,1,2018,2018_01_DAL_CAR
LAC,2018-09-09,22,Sun,1,1,,KAN,L 28-38,22,123,5.6,0,2018,2018_01_LAC_KAN
MIA,2017-12-31,22,Sun,16,17,,BUF,L 16-22,22,93,4.2,1,2017,2017_17_MIA_BUF
SEA,2017-12-31,22,Sun,16,17,,ARI,L 24-26,22,101,4.6,0,2017,2017_17_SEA_ARI
DET,2017-12-24,22,Sun,15,16,@,CIN,L 17-26,22,87,4.0,1,2017,2017_16_DET_CIN
SFO,2017-12-17,22,Sun,14,15,,TEN,W 25-23,22,51,2.3,0,2017,2017_15_SFO_TEN
LAC,2017-12-16,22,Sat,14,15,@,KAN,L 13-30,22,98,4.5,1,2017,2017_15_LAC_KAN
IND,2017-12-14,22,Thu,14,15,,DEN,L 13-25,22,70,3.2,1,2017,2017_15_IND_DEN
TEN,2017-12-10,22,Sun,13,14,@,ARI,L 7-12,22,65,3.0,1,2017,2017_14_TEN_ARI
PIT,2017-12-04,22,Mon,12,13,@,CIN,W 23-20,22,92,4.2,0,2017,2017_13_PIT_CIN
CIN,2017-12-04,22,Mon,12,13,,PIT,L 20-23,22,130,5.9,0,2017,2017_13_CIN_PIT
ATL,2017-12-03,22,Sun,12,13,,MIN,L 9-14,22,102,4.6,0,2017,2017_13_ATL_MIN
CLE,2017-12-03,22,Sun,12,13,@,LAC,L 10-19,22,89,4.0,0,2017,2017_13_CLE_LAC
HOU,2017-12-03,22,Sun,12,13,@,TEN,L 13-24,22,53,2.4,0,2017,2017_13_HOU_TEN
JAX,2017-11-26,22,Sun,11,12,@,ARI,L 24-27,22,91,4.1,2,2017,2017_12_JAX_ARI
BUF,2017-11-19,22,Sun,10,11,@,LAC,L 24-54,22,173,7.9,2,2017,2017_11_BUF_LAC
BAL,2017-11-05,22,Sun,9,9,@,TEN,L 20-23,22,73,3.3,0,2017,2017_09_BAL_TEN
BUF,2017-11-02,22,Thu,8,9,@,NYJ,L 21-34,22,63,2.9,1,2017,2017_09_BUF_NYJ
DET,2017-10-29,22,Sun,7,8,,PIT,L 15-20,22,71,3.2,0,2017,2017_08_DET_PIT
TAM,2017-10-29,22,Sun,7,8,,CAR,L 3-17,22,85,3.9,0,2017,2017_08_TAM_CAR
NYJ,2017-10-29,22,Sun,8,8,,ATL,L 20-25,22,43,2.0,0,2017,2017_08_NYJ_ATL
CLE,2017-10-29,22,Sun,8,8,,MIN,L 16-33,22,115,5.2,2,2017,2017_08_CLE_MIN
ATL,2017-10-22,22,Sun,6,7,@,NWE,L 7-23,22,120,5.5,0,2017,2017_07_ATL_NWE
SFO,2017-10-22,22,Sun,7,7,,DAL,L 10-40,22,103,4.7,1,2017,2017_07_SFO_DAL
NYJ,2017-10-22,22,Sun,7,7,@,MIA,L 28-31,22,92,4.2,1,2017,2017_07_NYJ_MIA
CLE,2017-10-15,22,Sun,6,6,@,HOU,L 17-33,22,134,6.1,0,2017,2017_06_CLE_HOU
OAK,2017-10-15,22,Sun,6,6,,LAC,L 16-17,22,109,5.0,1,2017,2017_06_OAK_LAC
LAR,2017-10-08,22,Sun,5,5,,SEA,L 10-16,22,100,4.5,1,2017,2017_05_LAR_SEA
SFO,2017-10-08,22,Sun,5,5,@,IND,L 23-26 (OT),22,66,3.0,0,2017,2017_05_SFO_IND
MIN,2017-10-01,22,Sun,4,4,,DET,L 7-14,22,87,4.0,1,2017,2017_04_MIN_DET
ARI,2017-10-01,22,Sun,4,4,,SFO,W 18-15 (OT),22,51,2.3,0,2017,2017_04_ARI_SFO
CAR,2017-09-24,22,Sun,3,3,,NOR,L 13-34,22,132,6.0,1,2017,2017_03_CAR_NOR
SEA,2017-09-24,22,Sun,3,3,@,TEN,L 27-33,22,69,3.1,0,2017,2017_03_SEA_TEN
LAR,2017-09-17,22,Sun,2,2,,WAS,L 20-27,22,97,4.4,1,2017,2017_02_LAR_WAS
LAC,2017-09-11,22,Mon,1,1,@,DEN,L 21-24,22,64,2.9,0,2017,2017_01_LAC_DEN
CIN,2017-09-10,22,Sun,1,1,,BAL,L 0-20,22,77,3.5,0,2017,2017_01_CIN_BAL
NYG,2023-01-08,21,Sun,17,18,@,PHI,L 16-22,21,129,6.1,1,2022,2022_18_NYG_PHI
NWE,2023-01-01,21,Sun,16,17,,MIA,W 23-21,21,76,3.6,0,2022,2022_17_NWE_MIA
HOU,2023-01-01,21,Sun,16,17,,JAX,L 3-31,21,84,4.0,0,2022,2022_17_HOU_JAX
NYG,2022-12-24,21,Sat,15,16,@,MIN,L 24-27,21,126,6.0,1,2022,2022_16_NYG_MIN
CIN,2022-12-18,21,Sun,14,15,@,TAM,W 34-23,21,53,2.5,0,2022,2022_15_CIN_TAM
NWE,2022-12-12,21,Mon,13,14,@,ARI,W 27-13,21,103,4.9,2,2022,2022_14_NWE_ARI
TEN,2022-12-04,21,Sun,12,13,@,PHI,L 10-35,21,87,4.1,0,2022,2022_13_TEN_PHI
TEN,2022-11-27,21,Sun,11,12,,CIN,L 16-20,21,63,3.0,0,2022,2022_12_TEN_CIN
GNB,2022-11-27,21,Sun,12,12,@,PHI,L 33-40,21,106,5.0,1,2022,2022_12_GNB_PHI
NYG,2022-11-24,21,Thu,11,12,@,DAL,L 20-28,21,90,4.3,1,2022,2022_12_NYG_DAL
ARI,2022-11-06,21,Sun,9,9,,SEA,L 21-31,21,122,5.8,0,2022,2022_09_ARI_SEA
LAR,2022-10-30,21,Sun,7,8,,SFO,L 14-31,21,56,2.7,1,2022,2022_08_LAR_SFO
KAN,2022-10-23,21,Sun,7,7,@,SFO,W 44-23,21,112,5.3,3,2022,2022_07_KAN_SFO
CIN,2022-10-23,21,Sun,7,7,,ATL,W 35-17,21,78,3.7,2,2022,2022_07_CIN_ATL
SFO,2022-10-23,21,Sun,7,7,,KAN,L 23-44,21,101,4.8,0,2022,2022_07_SFO_KAN
JAX,2022-10-23,21,Sun,7,7,,NYG,L 17-23,21,142,6.8,2,2022,2022_07_JAX_NYG
CAR,2022-10-16,21,Sun,6,6,@,LAR,L 10-24,21,93,4.4,0,2022,2022_06_CAR_LAR
SEA,2022-10-09,21,Sun,5,5,@,NOR,L 32-39,21,151,7.2,1,2022,2022_05_SEA_NOR
CIN,2022-10-09,21,Sun,5,5,@,BAL,L 17-19,21,101,4.8,1,2022,2022_05_CIN_BAL
ARI,2022-09-25,21,Sun,3,3,,LAR,L 12-20,21,70,3.3,0,2022,2022_03_ARI_LAR
LVR,2022-09-18,21,Sun,2,2,,ARI,L 23-29 (OT),21,80,3.8,0,2022,2022_02_LVR_ARI
WAS,2022-09-18,21,Sun,2,2,@,DET,L 27-36,21,88,4.2,1,2022,2022_02_WAS_DET
BAL,2022-09-11,21,Sun,1,1,@,NYJ,W 24-9,21,63,3.0,0,2022,2022_01_BAL_NYJ
LAC,2022-01-09,21,Sun,17,18,@,LVR,L 32-35 (OT),21,85,4.0,1,2021,2021_18_LAC_LVR
HOU,2022-01-09,21,Sun,17,18,,TEN,L 25-28,21,64,3.0,0,2021,2021_18_HOU_TEN
TAM,2022-01-02,21,Sun,16,17,@,NYJ,W 28-24,21,62,3.0,0,2021,2021_17_TAM_NYJ
CIN,2021-12-26,21,Sun,15,16,,BAL,W 41-21,21,77,3.7,1,2021,2021_16_CIN_BAL
LAC,2021-12-26,21,Sun,15,16,@,HOU,L 29-41,21,89,4.2,2,2021,2021_16_LAC_HOU
ARI,2021-12-25,21,Sat,15,16,,IND,L 16-22,21,133,6.3,1,2021,2021_16_ARI_IND
SFO,2021-12-23,21,Thu,15,16,@,TEN,L 17-20,21,83,4.0,1,2021,2021_16_SFO_TEN
WAS,2021-12-21,21,Tue,14,15,@,PHI,L 17-27,21,63,3.0,2,2021,2021_15_WAS_PHI
ARI,2021-12-19,21,Sun,14,15,@,DET,L 12-30,21,105,5.0,0,2021,2021_15_ARI_DET
TAM,2021-12-19,21,Sun,14,15,,NOR,L 0-9,21,118,5.6,0,2021,2021_15_TAM_NOR
LAR,2021-12-13,21,Mon,13,14,@,ARI,W 30-23,21,89,4.2,0,2021,2021_14_LAR_ARI
DET,2021-12-12,21,Sun,13,14,@,DEN,L 10-38,21,118,5.6,0,2021,2021_14_DET_DEN
CAR,2021-11-21,21,Sun,11,11,,WAS,L 21-27,21,111,5.3,1,2021,2021_11_CAR_WAS
NOR,2021-11-14,21,Sun,9,10,@,TEN,L 21-23,21,86,4.1,1,2021,2021_10_NOR_TEN
LAR,2021-11-07,21,Sun,9,9,,TEN,L 16-28,21,94,4.5,0,2021,2021_09_LAR_TEN
NYJ,2021-11-04,21,Thu,8,9,@,IND,L 30-45,21,88,4.2,0,2021,2021_09_NYJ_IND
DEN,2021-10-31,21,Sun,8,8,,WAS,W 17-10,21,83,4.0,1,2021,2021_08_DEN_WAS
SFO,2021-09-26,21,Sun,3,3,,GNB,L 28-30,21,67,3.2,2,2021,2021_03_SFO_GNB
ARI,2021-09-19,21,Sun,2,2,,MIN,W 34-33,21,103,4.9,1,2021,2021_02_ARI_MIN
TAM,2021-09-19,21,Sun,2,2,,ATL,W 48-25,21,82,3.9,0,2021,2021_02_TAM_ATL
LVR,2021-09-13,21,Mon,1,1,,BAL,W 33-27 (OT),21,82,3.9,2,2021,2021_01_LVR_BAL
PIT,2021-09-12,21,Sun,1,1,@,BUF,W 23-16,21,75,3.6,0,2021,2021_01_PIT_BUF
KAN,2020-12-27,21,Sun,15,16,,ATL,W 17-14,21,117,5.6,0,2020,2020_16_KAN_ATL
NYG,2020-12-20,21,Sun,14,15,,CLE,L 6-20,21,74,3.5,0,2020,2020_15_NYG_CLE
HOU,2020-12-20,21,Sun,14,15,@,IND,L 20-27,21,83,4.0,0,2020,2020_15_HOU_IND
CAR,2020-12-13,21,Sun,13,14,,DEN,L 27-32,21,125,6.0,3,2020,2020_14_CAR_DEN
SFO,2020-12-07,21,Mon,12,13,,BUF,L 24-34,21,86,4.1,0,2020,2020_13_SFO_BUF
WAS,2020-12-07,21,Mon,12,13,@,PIT,W 23-17,21,45,2.1,1,2020,2020_13_WAS_PIT
ARI,2020-12-06,21,Sun,12,13,,LAR,L 28-38,21,92,4.4,1,2020,2020_13_ARI_LAR
ATL,2020-12-06,21,Sun,12,13,,NOR,L 16-21,21,70,3.3,0,2020,2020_13_ATL_NOR
IND,2020-11-29,21,Sun,11,12,,TEN,L 26-45,21,56,2.7,2,2020,2020_12_IND_TEN
DET,2020-11-15,21,Sun,9,10,,WAS,W 30-27,21,105,5.0,0,2020,2020_10_DET_WAS
CIN,2020-11-15,21,Sun,9,10,@,PIT,L 10-36,21,139,6.6,0,2020,2020_10_CIN_PIT
IND,2020-11-08,21,Sun,8,9,,BAL,L 10-24,21,112,5.3,1,2020,2020_09_IND_BAL
DET,2020-10-25,21,Sun,6,7,@,ATL,W 23-22,21,64,3.0,1,2020,2020_07_DET_ATL
CIN,2020-10-25,21,Sun,7,7,,CLE,L 34-37,21,81,3.9,1,2020,2020_07_CIN_CLE
GNB,2020-10-18,21,Sun,5,6,@,TAM,L 10-38,21,94,4.5,1,2020,2020_06_GNB_TAM
BAL,2020-09-28,21,Mon,3,3,,KAN,L 20-34,21,158,7.5,0,2020,2020_03_BAL_KAN
CAR,2020-09-27,21,Sun,3,3,@,LAC,W 21-16,21,81,3.9,0,2020,2020_03_CAR_LAC
BUF,2020-09-27,21,Sun,3,3,,LAR,W 35-32,21,101,4.8,1,2020,2020_03_BUF_LAR
DAL,2020-09-27,21,Sun,3,3,@,SEA,L 31-38,21,61,2.9,1,2020,2020_03_DAL_SEA
DET,2020-09-20,21,Sun,2,2,@,GNB,L 21-42,21,89,4.2,1,2020,2020_02_DET_GNB
ATL,2020-09-13,21,Sun,1,1,,SEA,L 25-38,21,72,3.4,1,2020,2020_01_ATL_SEA
NYG,2019-12-29,21,Sun,16,17,,PHI,L 17-34,21,122,5.8,1,2019,2019_17_NYG_PHI
TAM,2019-12-29,21,Sun,16,17,,ATL,L 22-28 (OT),21,136,6.5,0,2019,2019_17_TAM_ATL
DET,2019-12-22,21,Sun,15,16,@,DEN,L 17-27,21,96,4.6,0,2019,2019_16_DET_DEN
CAR,2019-12-22,21,Sun,15,16,@,IND,L 6-38,21,87,4.1,0,2019,2019_16_CAR_IND
TAM,2019-12-21,21,Sat,15,16,,HOU,L 20-23,21,106,5.0,1,2019,2019_16_TAM_HOU
SEA,2019-12-08,21,Sun,13,14,@,LAR,L 12-28,21,106,5.0,0,2019,2019_14_SEA_LAR
ARI,2019-12-01,21,Sun,12,13,,LAR,L 7-34,21,74,3.5,1,2019,2019_13_ARI_LAR
NYG,2019-11-24,21,Sun,11,12,@,CHI,L 14-19,21,109,5.2,0,2019,2019_12_NYG_CHI
CIN,2019-11-24,21,Sun,11,12,,PIT,L 10-16,21,86,4.1,0,2019,2019_12_CIN_PIT
PHI,2019-11-17,21,Sun,10,11,,NWE,L 10-17,21,81,3.9,0,2019,2019_11_PHI_NWE
OAK,2019-11-07,21,Thu,9,10,,LAC,W 26-24,21,78,3.7,1,2019,2019_10_OAK_LAC
NYJ,2019-11-03,21,Sun,8,9,@,MIA,L 18-26,21,83,4.0,0,2019,2019_09_NYJ_MIA
TEN,2019-11-03,21,Sun,9,9,@,CAR,L 20-30,21,121,5.8,2,2019,2019_09_TEN_CAR
TEN,2019-10-27,21,Sun,8,8,,TAM,W 27-23,21,72,3.4,0,2019,2019_08_TEN_TAM
LAC,2019-10-20,21,Sun,7,7,@,TEN,L 20-23,21,39,1.9,0,2019,2019_07_LAC_TEN
DEN,2019-10-17,21,Thu,7,7,,KAN,L 6-30,21,71,3.4,1,2019,2019_07_DEN_KAN
TEN,2019-10-13,21,Sun,6,6,@,DEN,L 0-16,21,39,1.9,0,2019,2019_06_TEN_DEN
MIA,2019-10-13,21,Sun,5,6,,WAS,L 16-17,21,84,4.0,1,2019,2019_06_MIA_WAS
DAL,2019-10-06,21,Sun,5,5,,GNB,L 24-34,21,122,5.8,1,2019,2019_05_DAL_GNB
WAS,2019-09-23,21,Mon,3,3,,CHI,L 15-31,21,69,3.3,0,2019,2019_03_WAS_CHI
CLE,2019-09-16,21,Mon,2,2,@,NYJ,W 23-3,21,70,3.3,1,2019,2019_02_CLE_NYJ
PHI,2019-09-15,21,Sun,2,2,@,ATL,L 20-24,21,49,2.3,1,2019,2019_02_PHI_ATL
JAX,2019-09-15,21,Sun,2,2,@,HOU,L 12-13,21,103,4.9,0,2019,2019_02_JAX_HOU
NOR,2019-09-09,21,Mon,1,1,,HOU,W 30-28,21,148,7.0,1,2019,2019_01_NOR_HOU
NYJ,2019-09-08,21,Sun,1,1,,BUF,L 16-17,21,68,3.2,0,2019,2019_01_NYJ_BUF
LAC,2019-09-08,21,Sun,1,1,,IND,W 30-24 (OT),21,125,6.0,1,2019,2019_01_LAC_IND
ATL,2018-12-23,21,Sun,15,16,@,CAR,W 24-10,21,194,9.2,0,2018,2018_16_ATL_CAR
TAM,2018-12-16,21,Sun,14,15,@,BAL,L 12-20,21,85,4.0,1,2018,2018_15_TAM_BAL
MIN,2018-12-10,21,Mon,13,14,@,SEA,L 7-21,21,77,3.7,0,2018,2018_14_MIN_SEA
ARI,2018-12-09,21,Sun,13,14,,DET,L 3-17,21,61,2.9,0,2018,2018_14_ARI_DET
MIA,2018-12-09,21,Sun,13,14,,NWE,W 34-33,21,189,9.0,2,2018,2018_14_MIA_NWE
CLE,2018-12-09,21,Sun,13,14,,CAR,W 26-20,21,116,5.5,2,2018,2018_14_CLE_CAR
LAR,2018-11-19,21,Mon,11,11,,KAN,W 54-51,21,76,3.6,1,2018,2018_11_LAR_KAN
NYJ,2018-11-04,21,Sun,9,9,@,MIA,L 6-13,21,80,3.8,0,2018,2018_09_NYJ_MIA
TAM,2018-11-04,21,Sun,8,9,@,CAR,L 28-42,21,82,3.9,0,2018,2018_09_TAM_CAR
CLE,2018-10-28,21,Sun,8,8,@,PIT,L 18-33,21,74,3.5,0,2018,2018_08_CLE_PIT
ARI,2018-10-28,21,Sun,8,8,,SFO,W 18-15,21,88,4.2,0,2018,2018_08_ARI_SFO
ARI,2018-10-18,21,Thu,7,7,,DEN,L 10-45,21,69,3.3,0,2018,2018_07_ARI_DEN
GNB,2018-10-15,21,Mon,6,6,,SFO,W 33-30,21,116,5.5,1,2018,2018_06_GNB_SFO
PIT,2018-10-14,21,Sun,6,6,@,CIN,W 28-21,21,112,5.3,2,2018,2018_06_PIT_CIN
CLE,2018-10-14,21,Sun,6,6,,LAC,L 14-38,21,103,4.9,0,2018,2018_06_CLE_LAC
IND,2018-10-04,21,Thu,5,5,@,NWE,L 24-38,21,84,4.0,0,2018,2018_05_IND_NWE
SFO,2018-09-30,21,Sun,4,4,@,LAC,L 27-29,21,76,3.6,0,2018,2018_04_SFO_LAC
PHI,2017-12-25,21,Mon,15,16,,OAK,W 19-10,21,78,3.7,0,2017,2017_16_PHI_OAK
MIA,2017-12-17,21,Sun,14,15,@,BUF,L 16-24,21,100,4.8,1,2017,2017_15_MIA_BUF
HOU,2017-12-17,21,Sun,14,15,@,JAX,L 7-45,21,87,4.1,0,2017,2017_15_HOU_JAX
MIN,2017-12-10,21,Sun,13,14,@,CAR,L 24-31,21,100,4.8,0,2017,2017_14_MIN_CAR
WAS,2017-12-10,21,Sun,13,14,@,LAC,L 13-30,21,65,3.1,0,2017,2017_14_WAS_LAC
OAK,2017-11-19,21,Sun,10,11,,NWE,L 8-33,21,109,5.2,0,2017,2017_11_OAK_NWE
PIT,2017-11-16,21,Thu,10,11,,TEN,W 40-17,21,65,3.1,0,2017,2017_11_PIT_TEN
TEN,2017-11-16,21,Thu,10,11,@,PIT,L 17-40,21,52,2.5,1,2017,2017_11_TEN_PIT
DAL,2017-11-12,21,Sun,9,10,@,ATL,L 7-27,21,107,5.1,1,2017,2017_10_DAL_ATL
HOU,2017-11-05,21,Sun,8,9,,IND,L 14-20,21,94,4.5,0,2017,2017_09_HOU_IND
TEN,2017-11-05,21,Sun,8,9,,BAL,W 23-20,21,71,3.4,1,2017,2017_09_TEN_BAL
CIN,2017-10-29,21,Sun,7,8,,IND,W 24-23,21,58,2.8,0,2017,2017_08_CIN_IND
SEA,2017-10-29,21,Sun,7,8,,HOU,W 41-38,21,33,1.6,0,2017,2017_08_SEA_HOU
LAC,2017-10-29,21,Sun,8,8,@,NWE,L 13-21,21,157,7.5,1,2017,2017_08_LAC_NWE
OAK,2017-10-19,21,Thu,7,7,,KAN,W 31-30,21,88,4.2,1,2017,2017_07_OAK_KAN
TAM,2017-10-15,21,Sun,5,6,@,ARI,L 33-38,21,68,3.2,1,2017,2017_06_TAM_ARI
ARI,2017-09-25,21,Mon,3,3,,DAL,L 17-28,21,49,2.3,0,2017,2017_03_ARI_DAL
CLE,2017-09-24,21,Sun,3,3,@,IND,L 28-31,21,111,5.3,2,2017,2017_03_CLE_IND
CLE,2017-09-17,21,Sun,2,2,@,BAL,L 10-24,21,93,4.4,0,2017,2017_02_CLE_BAL
NOR,2017-09-11,21,Mon,1,1,@,MIN,L 19-29,21,60,2.9,0,2017,2017_01_NOR_MIN
TEN,2017-09-10,21,Sun,1,1,,OAK,L 16-26,21,95,4.5,1,2017,2017_01_TEN_OAK
TAM,2023-01-08,20,Sun,17,18,@,ATL,L 17-30,20,86,4.3,0,2022,2022_18_TAM_ATL
NYJ,2023-01-08,20,Sun,17,18,@,MIA,L 6-11,20,38,1.9,0,2022,2022_18_NYJ_MIA
CIN,2023-01-08,20,Sun,16,18,,BAL,W 27-16,20,55,2.8,1,2022,2022_18_CIN_BAL
ARI,2023-01-08,20,Sun,17,18,@,SFO,L 13-38,20,61,3.1,1,2022,2022_18_ARI_SFO
MIN,2023-01-01,20,Sun,16,17,@,GNB,L 17-41,20,102,5.1,0,2022,2022_17_MIN_GNB
DEN,2022-12-25,20,Sun,15,16,@,LAR,L 14-51,20,104,5.2,0,2022,2022_16_DEN_LAR
NYJ,2022-12-22,20,Thu,15,16,,JAX,L 3-19,20,66,3.3,0,2022,2022_16_NYJ_JAX
ARI,2022-12-18,20,Sun,14,15,@,DEN,L 15-24,20,73,3.7,1,2022,2022_15_ARI_DEN
TEN,2022-12-11,20,Sun,13,14,,JAX,L 22-36,20,137,6.9,1,2022,2022_14_TEN_JAX
PIT,2022-12-11,20,Sun,13,14,,BAL,L 14-16,20,65,3.3,1,2022,2022_14_PIT_BAL
TAM,2022-12-05,20,Mon,12,13,,NOR,W 17-16,20,76,3.8,0,2022,2022_13_TAM_NOR
TAM,2022-11-27,20,Sun,11,12,@,CLE,L 17-23 (OT),20,96,4.8,0,2022,2022_12_TAM_CLE
JAX,2022-11-27,20,Sun,11,12,,BAL,W 28-27,20,38,1.9,0,2022,2022_12_JAX_BAL
PHI,2022-11-14,20,Mon,9,10,,WAS,L 21-32,20,94,4.7,1,2022,2022_10_PHI_WAS
LAR,2022-11-13,20,Sun,9,10,,ARI,L 17-27,20,66,3.3,1,2022,2022_10_LAR_ARI
TAM,2022-11-06,20,Sun,9,9,,LAR,W 16-13,20,51,2.6,0,2022,2022_09_TAM_LAR
PHI,2022-10-30,20,Sun,7,8,,PIT,W 35-13,20,111,5.6,1,2022,2022_08_PHI_PIT
MIA,2022-10-16,20,Sun,6,6,,MIN,L 16-24,20,73,3.7,0,2022,2022_06_MIA_MIN
GNB,2022-10-16,20,Sun,6,6,,NYJ,L 10-27,20,60,3.0,0,2022,2022_06_GNB_NYJ
GNB,2022-10-09,20,Sun,5,5,,NYG,L 22-27,20,94,4.7,0,2022,2022_05_GNB_NYG
DEN,2022-10-02,20,Sun,4,4,@,LVR,L 23-32,20,85,4.3,1,2022,2022_04_DEN_LVR
NYJ,2022-09-25,20,Sun,3,3,,CIN,L 12-27,20,76,3.8,0,2022,2022_03_NYJ_CIN
LAR,2022-09-25,20,Sun,3,3,@,ARI,W 20-12,20,100,5.0,2,2022,2022_03_LAR_ARI
NYJ,2022-09-18,20,Sun,2,2,@,CLE,W 31-30,20,93,4.7,0,2022,2022_02_NYJ_CLE
NOR,2022-09-18,20,Sun,2,2,,TAM,L 10-20,20,100,5.0,0,2022,2022_02_NOR_TAM
DEN,2022-09-12,20,Mon,1,1,@,SEA,L 16-17,20,103,5.2,0,2022,2022_01_DEN_SEA
TAM,2022-01-09,20,Sun,17,18,,CAR,W 41-17,20,85,4.3,2,2021,2021_18_TAM_CAR
CLE,2022-01-03,20,Mon,16,17,@,PIT,L 14-26,20,93,4.7,0,2021,2021_17_CLE_PIT
LAR,2022-01-02,20,Sun,16,17,@,BAL,W 20-19,20,73,3.7,1,2021,2021_17_LAR_BAL
WAS,2021-12-26,20,Sun,15,16,@,DAL,L 14-56,20,85,4.3,0,2021,2021_16_WAS_DAL
KAN,2021-12-16,20,Thu,14,15,@,LAC,W 34-28 (OT),20,86,4.3,1,2021,2021_15_KAN_LAC
LAR,2021-11-28,20,Sun,11,12,@,GNB,L 28-36,20,68,3.4,0,2021,2021_12_LAR_GNB
IND,2021-11-28,20,Sun,12,12,,TAM,L 31-38,20,107,5.4,1,2021,2021_12_IND_TAM
DAL,2021-11-25,20,Thu,11,12,,LVR,L 33-36 (OT),20,64,3.2,1,2021,2021_12_DAL_LVR
CHI,2021-11-21,20,Sun,10,11,,BAL,L 13-16,20,92,4.6,0,2021,2021_11_CHI_BAL
ARI,2021-11-14,20,Sun,10,10,,CAR,L 10-34,20,65,3.3,1,2021,2021_10_ARI_CAR
CLE,2021-11-14,20,Sun,10,10,@,NWE,L 7-45,20,99,5.0,0,2021,2021_10_CLE_NWE
