Team,Date,1stD,Day,G#,Week,,Opp,Result,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,Season,game_id
ARI,2018-12-16,18,Sun,14,15,@,ATL,L 14-40,18,6,10,2,13,3,23.1,2,2,100.0,2018,2018_15_ARI_ATL
ARI,2018-12-02,18,Sun,12,13,@,GNB,W 20-17,18,8,8,2,13,5,38.5,0,0,,2018,2018_13_ARI_GNB
NYG,2018-12-02,18,Sun,12,13,,CHI,W 30-27 (OT),18,4,13,1,17,6,35.3,2,2,100.0,2018,2018_13_NYG_CHI
TAM,2018-12-02,18,Sun,12,13,,CAR,W 24-17,18,5,11,2,13,6,46.2,0,0,,2018,2018_13_TAM_CAR
NYG,2018-11-25,18,Sun,11,12,@,PHI,L 22-25,18,4,14,0,12,5,41.7,0,0,,2018,2018_12_NYG_PHI
NYJ,2018-11-25,18,Sun,11,12,,NWE,L 13-27,18,4,12,2,14,6,42.9,1,0,0.0,2018,2018_12_NYJ_NWE
BUF,2018-11-25,18,Sun,11,12,,JAX,W 24-21,18,9,5,4,10,2,20.0,0,0,,2018,2018_12_BUF_JAX
WAS,2018-11-22,18,Thu,11,12,@,DAL,L 23-31,18,5,12,1,11,4,36.4,0,0,,2018,2018_12_WAS_DAL
CAR,2018-11-08,18,Thu,9,10,@,PIT,L 21-52,18,5,12,1,11,4,36.4,1,1,100.0,2018,2018_10_CAR_PIT
DAL,2018-11-05,18,Mon,8,9,,TEN,L 14-28,18,5,12,1,11,5,45.5,1,0,0.0,2018,2018_09_DAL_TEN
DET,2018-11-04,18,Sun,8,9,@,MIN,L 9-24,18,4,13,1,15,4,26.7,3,3,100.0,2018,2018_09_DET_MIN
BAL,2018-11-04,18,Sun,9,9,,PIT,L 16-23,18,5,10,3,12,4,33.3,1,0,0.0,2018,2018_09_BAL_PIT
LAC,2018-11-04,18,Sun,8,9,@,SEA,W 25-17,18,6,11,1,9,2,22.2,0,0,,2018,2018_09_LAC_SEA
SFO,2018-11-01,18,Thu,9,9,,OAK,W 34-3,18,6,10,2,12,5,41.7,0,0,,2018,2018_09_SFO_OAK
NYG,2018-10-28,18,Sun,8,8,,WAS,L 13-20,18,1,15,2,14,2,14.3,4,3,75.0,2018,2018_08_NYG_WAS
MIA,2018-10-25,18,Thu,8,8,@,HOU,L 23-42,18,6,11,1,13,4,30.8,1,0,0.0,2018,2018_08_MIA_HOU
SFO,2018-10-15,18,Mon,6,6,@,GNB,L 30-33,18,9,8,1,9,2,22.2,0,0,,2018,2018_06_SFO_GNB
NYJ,2018-10-14,18,Sun,6,6,,IND,W 42-34,18,5,12,1,15,6,40.0,0,0,,2018,2018_06_NYJ_IND
CLE,2018-10-14,18,Sun,6,6,,LAC,L 14-38,18,4,13,1,16,6,37.5,3,1,33.3,2018,2018_06_CLE_LAC
KAN,2018-10-14,18,Sun,6,6,@,NWE,L 40-43,18,4,14,0,10,4,40.0,1,1,100.0,2018,2018_06_KAN_NWE
WAS,2018-10-14,18,Sun,5,6,,CAR,W 23-17,18,7,10,1,16,7,43.8,2,1,50.0,2018,2018_06_WAS_CAR
WAS,2018-10-08,18,Mon,4,5,@,NOR,L 19-43,18,6,12,0,13,4,30.8,4,2,50.0,2018,2018_05_WAS_NOR
NYJ,2018-10-07,18,Sun,5,5,,DEN,W 34-16,18,11,7,0,13,6,46.2,0,0,,2018,2018_05_NYJ_DEN
DET,2018-10-07,18,Sun,5,5,,GNB,W 31-23,18,6,9,3,13,5,38.5,0,0,,2018,2018_05_DET_GNB
BUF,2018-10-07,18,Sun,5,5,,TEN,W 13-12,18,10,6,2,13,4,30.8,3,2,66.7,2018,2018_05_BUF_TEN
NYG,2018-10-07,18,Sun,5,5,@,CAR,L 31-33,18,3,15,0,7,0,0.0,2,1,50.0,2018,2018_05_NYG_CAR
ARI,2018-09-30,18,Sun,4,4,,SEA,L 17-20,18,6,9,3,12,5,41.7,0,0,,2018,2018_04_ARI_SEA
DET,2018-09-30,18,Sun,4,4,@,DAL,L 24-26,18,4,14,0,11,6,54.5,0,0,,2018,2018_04_DET_DAL
DEN,2018-09-23,18,Sun,3,3,@,BAL,L 14-27,18,8,8,2,14,6,42.9,1,0,0.0,2018,2018_03_DEN_BAL
SEA,2018-09-23,18,Sun,3,3,,DAL,W 24-13,18,6,10,2,16,7,43.8,0,0,,2018,2018_03_SEA_DAL
MIA,2018-09-16,18,Sun,2,2,@,NYJ,W 20-12,18,6,9,3,13,6,46.2,0,0,,2018,2018_02_MIA_NYJ
TAM,2018-09-16,18,Sun,2,2,,PHI,W 27-21,18,1,17,0,10,4,40.0,0,0,,2018,2018_02_TAM_PHI
NOR,2018-09-16,18,Sun,2,2,,CLE,W 21-18,18,4,11,3,12,3,25.0,0,0,,2018,2018_02_NOR_CLE
NWE,2018-09-16,18,Sun,2,2,@,JAX,L 20-31,18,5,12,1,12,4,33.3,0,0,,2018,2018_02_NWE_JAX
NYJ,2018-09-10,18,Mon,1,1,@,DET,W 48-17,18,7,10,1,14,6,42.9,3,2,66.7,2018,2018_01_NYJ_DET
CHI,2018-09-09,18,Sun,1,1,@,GNB,L 23-24,18,7,8,3,17,7,41.2,2,0,0.0,2018,2018_01_CHI_GNB
MIA,2018-09-09,18,Sun,1,1,,TEN,W 27-20,18,7,9,2,10,2,20.0,1,0,0.0,2018,2018_01_MIA_TEN
PHI,2018-09-06,18,Thu,1,1,,ATL,W 18-12,18,7,6,5,16,8,50.0,0,0,,2018,2018_01_PHI_ATL
NOR,2017-12-31,18,Sun,16,17,@,TAM,L 24-31,18,8,10,0,12,6,50.0,1,0,0.0,2017,2017_17_NOR_TAM
DET,2017-12-31,18,Sun,16,17,,GNB,W 35-11,18,4,12,2,12,4,33.3,0,0,,2017,2017_17_DET_GNB
DEN,2017-12-24,18,Sun,15,16,@,WAS,L 11-27,18,9,7,2,17,5,29.4,2,1,50.0,2017,2017_16_DEN_WAS
MIN,2017-12-17,18,Sun,14,15,,CIN,W 34-7,18,7,8,3,12,4,33.3,0,0,,2017,2017_15_MIN_CIN
DET,2017-12-16,18,Sat,14,15,,CHI,W 20-10,18,1,13,4,13,6,46.2,0,0,,2017,2017_15_DET_CHI
HOU,2017-12-10,18,Sun,13,14,,SFO,L 16-26,18,4,12,2,13,3,23.1,2,1,50.0,2017,2017_14_HOU_SFO
NOR,2017-12-07,18,Thu,13,14,@,ATL,L 17-20,18,2,16,0,10,3,30.0,1,1,100.0,2017,2017_14_NOR_ATL
OAK,2017-12-03,18,Sun,12,13,,NYG,W 24-17,18,5,13,0,15,6,40.0,3,1,33.3,2017,2017_13_OAK_NYG
DET,2017-12-03,18,Sun,12,13,@,BAL,L 20-44,18,3,14,1,13,4,30.8,0,0,,2017,2017_13_DET_BAL
LAR,2017-12-03,18,Sun,12,13,@,ARI,W 32-16,18,4,13,1,11,3,27.3,1,1,100.0,2017,2017_13_LAR_ARI
BUF,2017-11-19,18,Sun,10,11,@,LAC,L 24-54,18,6,11,1,14,6,42.9,2,1,50.0,2017,2017_11_BUF_LAC
MIA,2017-11-19,18,Sun,10,11,,TAM,L 20-30,18,1,15,2,13,6,46.2,1,0,0.0,2017,2017_11_MIA_TAM
DAL,2017-11-12,18,Sun,9,10,@,ATL,L 7-27,18,9,9,0,11,5,45.5,1,0,0.0,2017,2017_10_DAL_ATL
PIT,2017-11-12,18,Sun,9,10,@,IND,W 20-17,18,5,11,2,13,5,38.5,0,0,,2017,2017_10_PIT_IND
GNB,2017-11-12,18,Sun,9,10,@,CHI,W 23-16,18,6,10,2,16,7,43.8,1,1,100.0,2017,2017_10_GNB_CHI
DAL,2017-10-29,18,Sun,7,8,@,WAS,W 33-19,18,8,9,1,14,5,35.7,1,1,100.0,2017,2017_08_DAL_WAS
ATL,2017-10-29,18,Sun,7,8,@,NYJ,W 25-20,18,4,12,2,14,5,35.7,0,0,,2017,2017_08_ATL_NYJ
IND,2017-10-16,18,Mon,6,6,@,TEN,L 22-36,18,3,13,2,9,2,22.2,1,0,0.0,2017,2017_06_IND_TEN
DET,2017-10-15,18,Sun,6,6,@,NOR,L 38-52,18,2,14,2,18,9,50.0,1,0,0.0,2017,2017_06_DET_NOR
HOU,2017-10-15,18,Sun,6,6,,CLE,W 33-17,18,4,12,2,13,5,38.5,0,0,,2017,2017_06_HOU_CLE
CHI,2017-10-15,18,Sun,6,6,@,BAL,W 27-24 (OT),18,10,5,3,17,5,29.4,0,0,,2017,2017_06_CHI_BAL
NYG,2017-10-08,18,Sun,5,5,,LAC,L 22-27,18,9,8,1,15,5,33.3,1,0,0.0,2017,2017_05_NYG_LAC
CIN,2017-10-08,18,Sun,5,5,,BUF,W 20-16,18,4,11,3,15,6,40.0,0,0,,2017,2017_05_CIN_BUF
BAL,2017-10-01,18,Sun,4,4,,PIT,L 9-26,18,4,14,0,13,5,38.5,2,0,0.0,2017,2017_04_BAL_PIT
NYJ,2017-10-01,18,Sun,4,4,,JAX,W 23-20 (OT),18,6,12,0,17,6,35.3,1,1,100.0,2017,2017_04_NYJ_JAX
LAC,2017-10-01,18,Sun,4,4,,PHI,L 24-26,18,3,12,3,10,5,50.0,0,0,,2017,2017_04_LAC_PHI
CAR,2017-09-24,18,Sun,3,3,,NOR,L 13-34,18,11,7,0,14,7,50.0,0,0,,2017,2017_03_CAR_NOR
CHI,2017-09-24,18,Sun,3,3,,PIT,W 23-17 (OT),18,13,4,1,12,4,33.3,0,0,,2017,2017_03_CHI_PIT
WAS,2017-09-24,18,Sun,3,3,,OAK,W 27-10,18,4,14,0,15,7,46.7,0,0,,2017,2017_03_WAS_OAK
IND,2017-09-17,18,Sun,2,2,,ARI,L 13-16 (OT),18,6,11,1,18,8,44.4,0,0,,2017,2017_02_IND_ARI
ATL,2017-09-10,18,Sun,1,1,@,CHI,W 23-17,18,4,12,2,11,5,45.5,0,0,,2017,2017_01_ATL_CHI
GNB,2023-01-08,17,Sun,17,18,,DET,L 16-20,17,6,9,2,12,4,33.3,2,1,50.0,2022,2022_18_GNB_DET
MIA,2023-01-08,17,Sun,17,18,,NYJ,W 11-6,17,9,7,1,13,4,30.8,2,1,50.0,2022,2022_18_MIA_NYJ
WAS,2023-01-01,17,Sun,16,17,,CLE,L 10-24,17,7,9,1,16,7,43.8,4,2,50.0,2022,2022_17_WAS_CLE
TEN,2022-12-29,17,Thu,16,17,,DAL,L 13-27,17,6,11,0,16,7,43.8,2,1,50.0,2022,2022_17_TEN_DAL
LAC,2022-12-26,17,Mon,15,16,@,IND,W 20-3,17,7,10,0,18,8,44.4,1,1,100.0,2022,2022_16_LAC_IND
GNB,2022-12-25,17,Sun,15,16,@,MIA,W 26-20,17,4,11,2,14,2,14.3,5,3,60.0,2022,2022_16_GNB_MIA
ATL,2022-12-24,17,Sat,15,16,@,BAL,L 9-17,17,5,11,1,14,5,35.7,4,1,25.0,2022,2022_16_ATL_BAL
NOR,2022-12-18,17,Sun,14,15,,ATL,W 21-18,17,6,11,0,11,5,45.5,1,0,0.0,2022,2022_15_NOR_ATL
TEN,2022-12-18,17,Sun,14,15,@,LAC,L 14-17,17,9,8,0,11,3,27.3,0,0,,2022,2022_15_TEN_LAC
DET,2022-12-18,17,Sun,14,15,@,NYJ,W 20-17,17,3,14,0,15,5,33.3,3,2,66.7,2022,2022_15_DET_NYJ
BAL,2022-12-17,17,Sat,14,15,@,CLE,L 3-13,17,10,6,1,12,5,41.7,3,0,0.0,2022,2022_15_BAL_CLE
DEN,2022-12-11,17,Sun,13,14,,KAN,L 28-34,17,6,10,1,17,6,35.3,2,1,50.0,2022,2022_14_DEN_KAN
LVR,2022-12-08,17,Thu,13,14,@,LAR,L 16-17,17,8,6,3,13,5,38.5,1,1,100.0,2022,2022_14_LVR_LAR
NWE,2022-11-24,17,Thu,11,12,@,MIN,L 26-33,17,3,14,0,10,3,30.0,1,0,0.0,2022,2022_12_NWE_MIN
PIT,2022-11-20,17,Sun,10,11,,CIN,L 30-37,17,5,10,2,17,8,47.1,1,0,0.0,2022,2022_11_PIT_CIN
LAR,2022-11-20,17,Sun,10,11,@,NOR,L 20-27,17,7,10,0,14,5,35.7,2,1,50.0,2022,2022_11_LAR_NOR
JAX,2022-11-13,17,Sun,10,10,@,KAN,L 17-27,17,3,14,0,14,4,28.6,2,2,100.0,2022,2022_10_JAX_KAN
MIN,2022-11-06,17,Sun,8,9,@,WAS,W 20-17,17,3,12,2,16,7,43.8,0,0,,2022,2022_09_MIN_WAS
NYJ,2022-10-30,17,Sun,8,8,,NWE,L 17-22,17,1,15,1,14,5,35.7,1,0,0.0,2022,2022_08_NYJ_NWE
IND,2022-10-23,17,Sun,7,7,@,TEN,L 10-19,17,5,12,0,13,4,30.8,1,1,100.0,2022,2022_07_IND_TEN
MIA,2022-10-23,17,Sun,7,7,,PIT,W 16-10,17,5,12,0,14,4,28.6,1,0,0.0,2022,2022_07_MIA_PIT
TAM,2022-10-23,17,Sun,7,7,@,CAR,L 3-21,17,3,14,0,12,2,16.7,3,1,33.3,2022,2022_07_TAM_CAR
BAL,2022-10-23,17,Sun,7,7,,CLE,W 23-20,17,11,5,1,15,7,46.7,2,2,100.0,2022,2022_07_BAL_CLE
WAS,2022-10-09,17,Sun,5,5,,TEN,L 17-21,17,4,11,2,11,1,9.1,2,1,50.0,2022,2022_05_WAS_TEN
DET,2022-10-09,17,Sun,5,5,@,NWE,L 0-29,17,6,9,2,12,4,33.3,6,0,0.0,2022,2022_05_DET_NWE
NWE,2022-10-02,17,Sun,4,4,@,GNB,L 24-27 (OT),17,10,6,1,11,3,27.3,0,0,,2022,2022_04_NWE_GNB
WAS,2022-10-02,17,Sun,4,4,@,DAL,L 10-25,17,6,10,1,15,5,33.3,2,0,0.0,2022,2022_04_WAS_DAL
HOU,2022-09-25,17,Sun,3,3,@,CHI,L 20-23,17,6,9,2,12,3,25.0,1,1,100.0,2022,2022_03_HOU_CHI
CHI,2022-09-25,17,Sun,3,3,,HOU,W 23-20,17,12,5,0,14,6,42.9,0,0,,2022,2022_03_CHI_HOU
ATL,2022-09-18,17,Sun,2,2,@,LAR,L 27-31,17,4,11,2,10,3,30.0,2,1,50.0,2022,2022_02_ATL_LAR
DET,2022-09-18,17,Sun,2,2,,WAS,W 36-27,17,5,12,0,13,4,30.8,2,0,0.0,2022,2022_02_DET_WAS
NWE,2022-09-11,17,Sun,1,1,@,MIA,L 7-20,17,5,10,2,9,4,44.4,1,0,0.0,2022,2022_01_NWE_MIA
SFO,2022-09-11,17,Sun,1,1,@,CHI,L 10-19,17,11,5,1,17,8,47.1,2,0,0.0,2022,2022_01_SFO_CHI
TEN,2022-01-02,17,Sun,16,17,,MIA,W 34-3,17,7,7,3,15,7,46.7,1,1,100.0,2021,2021_17_TEN_MIA
CHI,2022-01-02,17,Sun,16,17,,NYG,W 29-3,17,6,10,1,16,6,37.5,3,2,66.7,2021,2021_17_CHI_NYG
PHI,2021-12-26,17,Sun,15,16,,NYG,W 34-10,17,6,9,2,13,5,38.5,1,0,0.0,2021,2021_16_PHI_NYG
TAM,2021-12-19,17,Sun,14,15,,NOR,L 0-9,17,3,13,1,19,6,31.6,1,0,0.0,2021,2021_15_TAM_NOR
DET,2021-12-12,17,Sun,13,14,@,DEN,L 10-38,17,7,9,1,14,5,35.7,5,3,60.0,2021,2021_14_DET_DEN
SFO,2021-12-05,17,Sun,12,13,@,SEA,L 23-30,17,6,11,0,10,3,30.0,2,1,50.0,2021,2021_13_SFO_SEA
PIT,2021-12-05,17,Sun,12,13,,BAL,W 20-19,17,4,11,2,12,5,41.7,0,0,,2021,2021_13_PIT_BAL
DAL,2021-12-02,17,Thu,12,13,@,NOR,W 27-17,17,5,10,2,13,2,15.4,1,0,0.0,2021,2021_13_DAL_NOR
NOR,2021-12-02,17,Thu,12,13,,DAL,L 17-27,17,7,10,0,14,5,35.7,1,1,100.0,2021,2021_13_NOR_DAL
NYG,2021-11-28,17,Sun,11,12,,PHI,W 13-7,17,4,12,1,12,3,25.0,1,1,100.0,2021,2021_12_NYG_PHI
MIN,2021-11-28,17,Sun,11,12,@,SFO,L 26-34,17,3,13,1,8,2,25.0,3,1,33.3,2021,2021_12_MIN_SFO
DEN,2021-11-14,17,Sun,10,10,,PHI,L 13-30,17,5,9,3,11,1,9.1,2,0,0.0,2021,2021_10_DEN_PHI
TEN,2021-11-14,17,Sun,10,10,,NOR,W 23-21,17,4,10,3,12,3,25.0,0,0,,2021,2021_10_TEN_NOR
CLE,2021-11-14,17,Sun,10,10,@,NWE,L 7-45,17,4,12,1,11,1,9.1,4,2,50.0,2021,2021_10_CLE_NWE
DET,2021-11-14,17,Sun,9,10,@,PIT,T 16-16 (OT),17,10,5,2,18,4,22.2,2,2,100.0,2021,2021_10_DET_PIT
MIA,2021-11-11,17,Thu,10,10,,BAL,W 22-10,17,4,12,1,13,3,23.1,0,0,,2021,2021_10_MIA_BAL
NWE,2021-11-07,17,Sun,9,9,@,CAR,W 24-6,17,10,5,2,14,6,42.9,1,1,100.0,2021,2021_09_NWE_CAR
BUF,2021-11-07,17,Sun,8,9,@,JAX,L 6-9,17,2,15,0,15,6,40.0,1,0,0.0,2021,2021_09_BUF_JAX
LAC,2021-10-31,17,Sun,7,8,,NWE,L 24-27,17,5,12,0,12,4,33.3,1,1,100.0,2021,2021_08_LAC_NWE
ATL,2021-10-31,17,Sun,7,8,,CAR,L 13-19,17,2,11,4,10,3,30.0,1,1,100.0,2021,2021_08_ATL_CAR
SEA,2021-10-31,17,Sun,8,8,,JAX,W 31-7,17,5,9,3,10,3,30.0,1,1,100.0,2021,2021_08_SEA_JAX
MIN,2021-10-31,17,Sun,7,8,,DAL,L 16-20,17,4,6,7,13,1,7.7,2,1,50.0,2021,2021_08_MIN_DAL
DEN,2021-10-31,17,Sun,8,8,,WAS,W 17-10,17,6,10,1,13,7,53.8,0,0,,2021,2021_08_DEN_WAS
CHI,2021-10-24,17,Sun,7,7,@,TAM,L 3-38,17,6,11,0,11,2,18.2,1,0,0.0,2021,2021_07_CHI_TAM
IND,2021-10-24,17,Sun,7,7,@,SFO,W 30-18,17,8,6,3,14,6,42.9,1,1,100.0,2021,2021_07_IND_SFO
NWE,2021-10-17,17,Sun,6,6,,DAL,L 29-35 (OT),17,6,9,2,9,3,33.3,0,0,,2021,2021_06_NWE_DAL
CAR,2021-10-10,17,Sun,5,5,,PHI,L 18-21,17,6,9,2,15,5,33.3,0,0,,2021,2021_05_CAR_PHI
MIA,2021-10-10,17,Sun,5,5,@,TAM,L 17-45,17,2,13,2,7,2,28.6,0,0,,2021,2021_05_MIA_TAM
DEN,2021-10-10,17,Sun,5,5,@,PIT,L 19-27,17,3,14,0,12,2,16.7,4,3,75.0,2021,2021_05_DEN_PIT
NYJ,2021-10-10,17,Sun,5,5,@,ATL,L 20-27,17,6,9,2,10,5,50.0,0,0,,2021,2021_05_NYJ_ATL
PIT,2021-10-03,17,Sun,4,4,@,GNB,L 17-27,17,5,11,1,11,4,36.4,2,0,0.0,2021,2021_04_PIT_GNB
NWE,2021-09-19,17,Sun,2,2,@,NYJ,W 25-6,17,6,9,2,12,3,25.0,0,0,,2021,2021_02_NWE_NYJ
SEA,2021-09-19,17,Sun,2,2,,TEN,L 30-33 (OT),17,5,10,2,12,4,33.3,0,0,,2021,2021_02_SEA_TEN
HOU,2021-09-19,17,Sun,2,2,@,CLE,L 21-31,17,5,10,2,14,8,57.1,0,0,,2021,2021_02_HOU_CLE
PIT,2021-09-19,17,Sun,2,2,,LVR,L 17-26,17,3,13,1,12,5,41.7,1,0,0.0,2021,2021_02_PIT_LVR
TEN,2021-09-12,17,Sun,1,1,,ARI,L 13-38,17,5,12,0,14,5,35.7,3,1,33.3,2021,2021_01_TEN_ARI
CAR,2021-01-03,17,Sun,16,17,,NOR,L 7-33,17,7,9,1,9,1,11.1,4,2,50.0,2020,2020_17_CAR_NOR
SFO,2021-01-03,17,Sun,16,17,,SEA,L 23-26,17,2,14,1,15,6,40.0,1,1,100.0,2020,2020_17_SFO_SEA
GNB,2021-01-03,17,Sun,16,17,@,CHI,W 35-16,17,3,13,1,7,4,57.1,0,0,,2020,2020_17_GNB_CHI
NYJ,2020-12-20,17,Sun,14,15,@,LAR,W 23-20,17,5,11,1,17,7,41.2,1,1,100.0,2020,2020_15_NYJ_LAR
JAX,2020-12-20,17,Sun,14,15,@,BAL,L 14-40,17,5,11,1,12,5,41.7,3,1,33.3,2020,2020_15_JAX_BAL
TAM,2020-12-13,17,Sun,13,14,,MIN,W 26-14,17,6,8,3,11,5,45.5,0,0,,2020,2020_14_TAM_MIN
HOU,2020-12-13,17,Sun,13,14,@,CHI,L 7-36,17,7,10,0,14,7,50.0,3,1,33.3,2020,2020_14_HOU_CHI
LAR,2020-12-10,17,Thu,13,14,,NWE,W 24-3,17,10,6,1,14,3,21.4,2,2,100.0,2020,2020_14_LAR_NWE
PIT,2020-12-07,17,Mon,12,13,,WAS,L 17-23,17,1,13,3,15,6,40.0,2,0,0.0,2020,2020_13_PIT_WAS
LAC,2020-12-06,17,Sun,12,13,,NWE,L 0-45,17,4,12,1,18,7,38.9,5,1,20.0,2020,2020_13_LAC_NWE
PHI,2020-12-06,17,Sun,12,13,@,GNB,L 16-30,17,7,8,2,13,4,30.8,1,1,100.0,2020,2020_13_PHI_GNB
CLE,2020-11-22,17,Sun,10,11,,PHI,W 22-17,17,7,9,1,14,4,28.6,2,0,0.0,2020,2020_11_CLE_PHI
MIA,2020-11-22,17,Sun,10,11,@,DEN,L 13-20,17,3,11,3,16,7,43.8,0,0,,2020,2020_11_MIA_DEN
MIA,2020-11-15,17,Sun,9,10,,LAC,W 29-21,17,6,10,1,14,5,35.7,0,0,,2020,2020_10_MIA_LAC
NOR,2020-11-15,17,Sun,9,10,,SFO,W 27-13,17,7,8,2,12,2,16.7,0,0,,2020,2020_10_NOR_SFO
SFO,2020-11-05,17,Thu,9,9,,GNB,L 17-34,17,6,8,3,10,3,30.0,1,0,0.0,2020,2020_09_SFO_GNB
DEN,2020-11-01,17,Sun,7,8,,LAC,W 31-30,17,3,11,3,13,5,38.5,0,0,,2020,2020_08_DEN_LAC
KAN,2020-10-25,17,Sun,7,7,@,DEN,W 43-16,17,7,9,1,8,0,0.0,0,0,,2020,2020_07_KAN_DEN
NYJ,2020-10-25,17,Sun,7,7,,BUF,L 10-18,17,9,5,3,8,2,25.0,1,0,0.0,2020,2020_07_NYJ_BUF
NWE,2020-10-25,17,Sun,6,7,,SFO,L 6-33,17,5,10,2,6,1,16.7,0,0,,2020,2020_07_NWE_SFO
NYG,2020-10-22,17,Thu,7,7,@,PHI,L 21-22,17,6,8,3,10,3,30.0,0,0,,2020,2020_07_NYG_PHI
BAL,2020-10-18,17,Sun,6,6,@,PHI,W 30-28,17,7,10,0,16,6,37.5,0,0,,2020,2020_06_BAL_PHI
LAR,2020-10-18,17,Sun,6,6,@,SFO,L 16-24,17,7,9,1,12,4,33.3,1,0,0.0,2020,2020_06_LAR_SFO
BAL,2020-10-11,17,Sun,5,5,,CIN,W 27-3,17,6,10,1,15,7,46.7,1,0,0.0,2020,2020_05_BAL_CIN
TAM,2020-09-27,17,Sun,3,3,@,DEN,W 28-10,17,5,12,0,16,8,50.0,1,1,100.0,2020,2020_03_TAM_DEN
SFO,2020-09-20,17,Sun,2,2,@,NYJ,W 31-13,17,3,12,2,13,7,53.8,0,0,,2020,2020_02_SFO_NYJ
NYJ,2020-09-20,17,Sun,2,2,,SFO,L 13-31,17,5,10,2,14,5,35.7,2,0,0.0,2020,2020_02_NYJ_SFO
JAX,2020-09-13,17,Sun,1,1,,IND,W 27-20,17,4,11,2,10,5,50.0,0,0,,2020,2020_01_JAX_IND
DET,2019-12-29,17,Sun,16,17,,GNB,L 20-23,17,9,5,3,12,3,25.0,1,1,100.0,2019,2019_17_DET_GNB
IND,2019-12-29,17,Sun,16,17,@,JAX,L 20-38,17,9,7,1,12,4,33.3,1,0,0.0,2019,2019_17_IND_JAX
BUF,2019-12-29,17,Sun,16,17,,NYJ,L 6-13,17,6,10,1,14,4,28.6,0,0,,2019,2019_17_BUF_NYJ
TEN,2019-12-22,17,Sun,15,16,,NOR,L 28-38,17,4,11,2,13,5,38.5,1,0,0.0,2019,2019_16_TEN_NOR
JAX,2019-12-22,17,Sun,15,16,@,ATL,L 12-24,17,5,9,3,14,3,21.4,4,3,75.0,2019,2019_16_JAX_ATL
CLE,2019-12-22,17,Sun,15,16,,BAL,L 15-31,17,2,10,5,12,3,25.0,0,0,,2019,2019_16_CLE_BAL
BUF,2019-12-15,17,Sun,14,15,@,PIT,W 17-10,17,10,7,0,14,6,42.9,1,1,100.0,2019,2019_15_BUF_PIT
LAC,2019-12-15,17,Sun,14,15,,MIN,L 10-39,17,3,14,0,11,6,54.5,2,1,50.0,2019,2019_15_LAC_MIN
JAX,2019-12-15,17,Sun,14,15,@,OAK,W 20-16,17,4,10,3,12,3,25.0,1,1,100.0,2019,2019_15_JAX_OAK
CLE,2019-12-08,17,Sun,13,14,,CIN,W 27-19,17,7,9,1,12,7,58.3,0,0,,2019,2019_14_CLE_CIN
ARI,2019-12-08,17,Sun,13,14,,PIT,L 17-23,17,5,11,1,11,4,36.4,3,1,33.3,2019,2019_14_ARI_PIT
NWE,2019-12-08,17,Sun,13,14,,KAN,L 16-23,17,6,8,3,12,2,16.7,3,1,33.3,2019,2019_14_NWE_KAN
MIN,2019-12-02,17,Mon,12,13,@,SEA,L 30-37,17,4,12,1,10,5,50.0,1,0,0.0,2019,2019_13_MIN_SEA
LAC,2019-12-01,17,Sun,12,13,@,DEN,L 20-23,17,5,11,1,15,5,33.3,1,1,100.0,2019,2019_13_LAC_DEN
NWE,2019-11-24,17,Sun,11,12,,DAL,W 13-9,17,6,10,1,14,3,21.4,1,0,0.0,2019,2019_12_NWE_DAL
CHI,2019-11-17,17,Sun,10,11,@,LAR,L 7-17,17,5,10,2,17,6,35.3,2,0,0.0,2019,2019_11_CHI_LAR
CAR,2019-11-17,17,Sun,10,11,,ATL,L 3-29,17,2,15,0,14,2,14.3,5,3,60.0,2019,2019_11_CAR_ATL
CLE,2019-11-14,17,Thu,10,11,,PIT,W 21-7,17,6,10,1,16,6,37.5,0,0,,2019,2019_11_CLE_PIT
NYJ,2019-11-03,17,Sun,8,9,@,MIA,L 18-26,17,3,13,1,14,5,35.7,2,2,100.0,2019,2019_09_NYJ_MIA
MIN,2019-11-03,17,Sun,9,9,@,KAN,L 23-26,17,4,12,1,15,5,33.3,1,1,100.0,2019,2019_09_MIN_KAN
KAN,2019-11-03,17,Sun,9,9,,MIN,W 26-23,17,2,15,0,13,4,30.8,1,1,100.0,2019,2019_09_KAN_MIN
PIT,2019-11-03,17,Sun,8,9,,IND,W 26-24,17,3,11,3,13,5,38.5,1,0,0.0,2019,2019_09_PIT_IND
DET,2019-10-27,17,Sun,7,8,,NYG,W 31-26,17,3,13,1,14,8,57.1,0,0,,2019,2019_08_DET_NYG
BUF,2019-10-20,17,Sun,6,7,,MIA,W 31-21,17,5,10,2,10,3,30.0,0,0,,2019,2019_07_BUF_MIA
SFO,2019-10-20,17,Sun,6,7,@,WAS,W 9-0,17,7,8,2,16,7,43.8,2,1,50.0,2019,2019_07_SFO_WAS
CAR,2019-10-13,17,Sun,6,6,@,TAM,W 37-26,17,3,12,2,15,3,20.0,1,1,100.0,2019,2019_06_CAR_TAM
PHI,2019-10-06,17,Sun,5,5,,NYJ,W 31-6,17,5,9,3,13,5,38.5,2,0,0.0,2019,2019_05_PHI_NYJ
CHI,2019-09-29,17,Sun,4,4,,MIN,W 16-6,17,4,11,2,16,5,31.3,3,2,66.7,2019,2019_04_CHI_MIN
